   380.000    800.000     10.000      1.0      0.000    173.200   936.68       1358.99   335.65        630.06     1703.11   1786.96   1648.25   1527.54    653.32    651.24   -330.32   -638.15    119.57   1591.06   1570.46    658.37    478.01   -637.28   -953.90   1141.49   1650.19   1297.31    485.44    657.06    942.47   1133.91  1584.19  1558.28  -954.05  1146.54
   380.000    820.000     10.000      1.0      0.000    173.200   956.98       1390.21   344.47        646.20     1743.21   1828.33   1684.24   1561.44    664.20    662.10   -339.02   -654.80    119.68   1625.06   1604.30    669.17    482.57   -653.90   -974.13   1164.35   1686.15   1327.22    490.10    667.82    962.84   1156.62  1618.73  1591.83  -974.27  1169.40
   380.000    840.000     10.000      1.0      0.000    173.200   977.45       1418.86   353.29        662.26     1782.89   1869.31   1720.15   1595.18    675.16    673.03   -347.72   -671.39    119.78   1659.33   1638.17    680.06    487.18   -670.46   -994.52   1187.39   1722.01   1356.84    494.83    678.65    983.37   1179.51  1652.79  1625.24  -994.64  1192.45
   380.000    860.000     10.000      1.0      0.000    173.200   998.32       1450.01   361.94        678.27     1822.81   1910.54   1756.36   1629.17    686.20    684.05   -356.25   -687.93    119.88   1693.89   1672.31    691.02    491.87   -686.98  -1015.30   1210.85   1758.18   1386.62    499.63    689.57   1004.31   1202.81  1687.14  1658.91 -1015.40  1215.90
   380.000    880.000     10.000      1.0      0.000    173.200  1019.24       1479.75   370.88        694.28     1861.44   1950.45   1791.55   1662.64    697.23    695.11   -365.07   -704.46    119.97   1727.82   1706.13    701.99    496.60   -703.48  -1036.14   1234.37   1793.34   1415.39    504.48    700.54   1025.30   1226.18  1720.60  1692.04 -1036.23  1239.43
   380.000    900.000     10.000      1.0      0.000    173.200  1040.03       1508.96   379.75        710.61     1901.36   1991.49   1827.08   1696.63    708.45    706.26   -373.82   -721.30    120.06   1761.70   1739.94    713.14    501.41   -720.29  -1056.85   1257.83   1828.84   1444.33    509.39    711.60   1046.14   1249.49  1755.13  1725.69 -1056.92  1262.89
   380.000    920.000     10.000      1.0      0.000    173.200  1060.00       1539.90   388.44        726.45     1940.87   2032.41   1863.50   1729.81    719.67    717.46   -382.38   -737.64    120.16   1796.96   1774.04    724.29    506.28   -736.59  -1076.80   1280.64   1865.22   1474.76    514.39    722.71   1066.21   1272.16  1788.70  1758.67 -1076.85  1285.72
   380.000    940.000     10.000      1.0      0.000    173.200  1081.06       1569.04   397.07        742.74     1981.09   2073.89   1899.24   1764.41    731.02    728.78   -390.90   -754.44    120.24   1830.58   1808.03    735.58    511.22   -753.36  -1097.77   1304.46   1900.93   1503.63    519.44    733.94   1087.33   1295.82  1823.61  1792.93 -1097.82  1309.55
   380.000    960.000     10.000      1.0      0.000    173.200  1100.19       1599.77   406.06        758.60     2019.32   2113.64   1935.55   1797.41    742.29    740.03   -399.75   -770.77    120.33   1864.88   1841.26    746.78    516.18   -769.65  -1116.91   1326.59   1937.20   1533.30    524.53    745.10   1106.56   1317.81  1857.06  1825.71 -1116.94  1331.68
   380.000    980.000     10.000      1.0      0.000    173.200  1121.96       1629.73   414.95        774.79     2060.03   2155.46   1970.90   1830.35    753.64    751.36   -408.51   -787.48    120.40   1898.99   1875.45    758.08    521.21   -786.33  -1138.58   1351.04   1972.53   1562.32    529.68    756.36   1128.38   1342.10  1891.62  1858.43 -1138.59  1356.15
   380.000   1000.000     10.000      1.0      0.000    173.200  1141.95       1659.20   423.67        790.91     2099.26   2196.01   2006.54   1863.81    765.10    762.91   -417.11   -804.08    120.47   1932.97   1909.03    769.47    526.31   -802.89  -1158.55   1374.03   2008.13   1591.55    534.91    767.82   1148.46   1364.94  1925.40  1891.64 -1158.54  1379.15
   380.000   1020.000     10.000      1.0      0.000    173.200  1162.37       1689.04   432.38        806.99     2138.81   2236.97   2042.59   1899.02    776.72    774.39   -425.70   -820.65    120.55   1969.03   1943.27    781.03    531.46   -819.43  -1178.94   1397.41   2044.16   1621.27    540.17    779.22   1168.97   1388.17  1959.63  1926.56 -1178.92  1402.54
   400.000     20.000     10.000      1.0      0.000    173.200    18.02        263.12     7.78         15.19       56.03     76.22    391.95    323.42    392.76    391.03      3.55      9.29     99.68    395.77    387.37    401.13    398.09     -9.54   -112.98    390.67    400.04    268.20    401.71    399.58     84.38    387.65   398.45   356.41  -101.72   398.31
   400.000     40.000     10.000      1.0      0.000    173.200    63.04        271.78    15.57         30.43      110.22    137.72    400.35    332.21    393.49    391.76      1.25     -4.90    100.52    403.58    395.63    401.83    397.59    -19.55   -131.24    396.25    408.24    272.66    401.92    400.97     97.37    393.21   406.15   367.07  -126.29   403.82
   400.000     60.000     10.000      1.0      0.000    173.200    92.30        285.47    23.38         45.70      158.26    189.98    413.62    346.48    394.71    392.98     -8.64    -20.11    101.71    415.97    408.49    403.01    397.57    -30.68   -150.57    403.30    421.21    282.97    402.27    402.49    116.37    400.24   418.36   386.38  -148.16   410.79
   400.000     80.000     10.000      1.0      0.000    173.200   118.10        303.12    31.25         61.09      205.36    240.16    431.21    365.34    396.40    394.66    -19.39    -36.12    103.08    432.42    425.37    404.64    397.82    -43.28   -170.29    411.73    438.45    295.20    402.75    404.33    136.84    408.63   434.59   408.06  -169.23   419.13
   400.000    100.000     10.000      1.0      0.000    173.200   144.08        323.90    39.13         76.52      251.61    288.79    452.45    387.83    398.56    396.81    -29.79    -52.88    104.50    452.35    445.70    406.72    398.27    -57.47   -191.47    422.06    459.32    310.33    403.38    406.56    159.45    418.91   454.27   432.30  -191.17   429.35
