60000  1015  5000  5000  1005  23.442516  5.244000
60000  1015  5000  5000  105  3.494788  3.457627
60000  1015  5000  5000  155  3.876779  3.324845
60000  1015  5000  5000  205  5.473758  4.920464
60000  1015  5000  5000  255  10.313605  9.710394
60000  1015  5000  5000  305  10.518076  9.555000
60000  1015  5000  5000  355  14.667727  12.430348
60000  1015  5000  5000  405  13.851545  10.848772
60000  1015  5000  5000  455  15.495455  11.389425
60000  1015  5000  5000  505  16.300274  9.827787
60000  1015  5000  5000  555  17.118364  8.355697
60000  1015  5000  5000  605  17.890244  6.361818
60000  1015  5000  5000  655  19.044365  4.693694
60000  1015  5000  5000  705  19.276575  3.251152
60000  1015  5000  5000  755  19.713940  2.894370
60000  1015  5000  5000  805  21.567667  2.456000
60000  1015  5000  5000  855  21.377970  2.161248
60000  1015  5000  5000  905  20.590212  2.150500
60000  1015  5000  5000  955  22.103151  2.938321
60000  315  5000  5000  105  7.130000  2.943500
60000  315  5000  5000  155  7.233500  1.737500
60000  315  5000  5000  205  7.408000  1.638500
60000  315  5000  5000  255  7.626500  1.846500
60000  315  5000  5000  305  7.686000  1.821500
60000  365  5000  5000  105  7.567500  4.533500
60000  365  5000  5000  155  7.732000  2.207000
60000  365  5000  5000  205  7.965000  1.701500
60000  365  5000  5000  255  8.057000  1.628500
60000  365  5000  5000  305  8.482000  1.986997
60000  365  5000  5000  355  8.587000  2.072500
60000  415  5000  5000  155  8.139000  3.187500
60000  415  5000  5000  205  8.271500  1.933000
60000  415  5000  5000  255  8.501000  1.661500
60000  415  5000  5000  305  8.899500  1.850000
60000  415  5000  5000  355  9.034000  1.945500
60000  415  5000  5000  405  9.284000  2.184000
60000  465  5000  5000  105  8.284016  7.545000
60000  465  5000  5000  155  8.391000  4.690500
60000  465  5000  5000  205  8.727500  2.539500
60000  465  5000  5000  255  8.907000  1.824000
60000  465  5000  5000  305  9.265000  1.695000
60000  465  5000  5000  355  9.579000  1.857500
60000  465  5000  5000  405  9.785000  2.190646
60000  465  5000  5000  455  10.073000  2.444500
60000  515  5000  5000  105  8.496984  8.562500
60000  515  5000  5000  155  9.217758  6.423500
60000  515  5000  5000  205  8.854500  3.722000
60000  515  5000  5000  255  9.501833  2.290000
60000  515  5000  5000  305  9.325000  1.664000
60000  515  5000  5000  355  9.766485  1.796000
60000  515  5000  5000  405  10.305075  1.986000
60000  515  5000  5000  455  10.623348  2.222573
60000  515  5000  5000  505  11.380409  2.952545
60000  565  5000  5000  105  9.549151  9.616394
60000  565  5000  5000  155  9.089257  7.561500
60000  565  5000  5000  205  9.279152  5.268500
60000  565  5000  5000  255  9.884302  3.305252
60000  565  5000  5000  305  9.856302  2.053000
60000  565  5000  5000  355  10.157894  1.676000
60000  565  5000  5000  405  10.752621  1.746500
60000  565  5000  5000  455  10.779137  2.055000
60000  565  5000  5000  505  11.296560  2.325000
60000  565  5000  5000  555  11.395061  2.629000
60000  615  5000  5000  105  9.454666  9.704500
60000  615  5000  5000  155  10.269121  9.169546
60000  615  5000  5000  205  9.810591  6.917000
60000  615  5000  5000  255  9.784985  4.761500
60000  615  5000  5000  305  10.853228  3.060955
60000  615  5000  5000  355  10.729909  2.022500
60000  615  5000  5000  405  10.989500  1.705345
60000  615  5000  5000  455  11.562651  1.805912
60000  615  5000  5000  505  11.601742  2.044500
60000  615  5000  5000  555  12.988213  2.963427
60000  615  5000  5000  605  12.200000  2.869500
60000  665  5000  5000  105  9.996984  10.325212
60000  665  5000  5000  155  11.111984  10.577864
60000  665  5000  5000  205  10.321560  8.468500
60000  665  5000  5000  255  10.702303  6.500636
60000  665  5000  5000  305  11.406303  4.728724
60000  665  5000  5000  355  12.323833  3.069706
60000  665  5000  5000  405  11.283409  2.053500
60000  665  5000  5000  455  11.379499  1.723000
60000  665  5000  5000  505  12.165394  1.769500
60000  665  5000  5000  555  12.248849  1.991500
60000  665  5000  5000  605  13.220121  2.739300
60000  665  5000  5000  655  13.445242  3.262000
60000  715  5000  5000  105  9.362182  9.843318
60000  715  5000  5000  155  10.939500  10.789515
60000  715  5000  5000  205  10.548166  9.302181
60000  715  5000  5000  255  11.083319  8.167757
60000  715  5000  5000  305  11.639576  6.475000
60000  715  5000  5000  355  11.821121  4.460500
60000  715  5000  5000  405  11.862576  2.881500
60000  715  5000  5000  455  12.082758  2.064000
60000  715  5000  5000  505  12.097031  1.667500
60000  715  5000  5000  555  12.808606  1.706500
60000  715  5000  5000  605  13.371333  2.036500
60000  715  5000  5000  655  14.943151  2.943430
60000  715  5000  5000  705  14.735121  3.345500
60000  765  5000  5000  105  9.144879  9.486000
60000  765  5000  5000  155  10.585667  10.640197
60000  765  5000  5000  205  11.976030  11.225546
60000  765  5000  5000  255  11.489393  9.517653
60000  765  5000  5000  305  12.387333  8.286015
60000  765  5000  5000  355  12.531636  6.337500
60000  765  5000  5000  405  12.275772  4.034500
60000  765  5000  5000  455  12.545363  2.702500
60000  765  5000  5000  505  13.232454  2.116000
60000  765  5000  5000  555  13.390303  1.857000
60000  765  5000  5000  605  13.647121  1.769261
60000  765  5000  5000  655  14.465635  2.024852
60000  765  5000  5000  705  14.493212  2.579000
60000  765  5000  5000  755  15.471000  3.699500
60000  815  5000  5000  105  12.054742  12.422363
60000  815  5000  5000  155  9.191408  9.410136
60000  815  5000  5000  205  10.376742  9.991212
60000  815  5000  5000  255  12.961500  11.280743
60000  815  5000  5000  305  12.813818  9.730061
60000  815  5000  5000  355  14.780576  8.943893
60000  815  5000  5000  405  12.870849  5.974257
60000  815  5000  5000  455  13.211727  4.076164
60000  815  5000  5000  505  13.148182  2.858000
60000  815  5000  5000  555  13.518546  2.109000
60000  815  5000  5000  605  14.588788  1.819315
60000  815  5000  5000  655  14.612758  1.797000
60000  815  5000  5000  705  14.993849  1.851500
60000  815  5000  5000  755  15.191394  2.369500
60000  815  5000  5000  805  16.612759  3.764000
60000  865  5000  5000  105  5.152485  5.303082
60000  865  5000  5000  155  8.039773  8.079500
60000  865  5000  5000  205  12.416076  12.143455
60000  865  5000  5000  305  13.840394  11.599379
60000  865  5000  5000  355  13.196424  9.701894
60000  865  5000  5000  405  13.683121  7.924803
60000  865  5000  5000  455  14.314636  5.980515
60000  865  5000  5000  505  14.789485  4.283221
60000  865  5000  5000  555  14.418879  2.909000
60000  865  5000  5000  605  15.198849  2.184000
60000  865  5000  5000  655  15.510969  1.992861
60000  865  5000  5000  705  16.639030  1.960321
60000  865  5000  5000  755  16.374788  1.845500
60000  865  5000  5000  805  16.903332  2.727500
60000  865  5000  5000  855  19.548454  4.545464
60000  915  5000  5000  105  4.625000  4.800500
60000  915  5000  5000  155  10.804030  10.960909
60000  915  5000  5000  205  8.307227  8.241485
60000  915  5000  5000  255  11.737091  10.896288
60000  915  5000  5000  305  11.592651  10.073515
60000  915  5000  5000  355  14.314363  11.333757
60000  915  5000  5000  405  15.532364  10.794560
60000  915  5000  5000  455  15.110455  8.282803
60000  915  5000  5000  505  15.851727  6.445485
60000  915  5000  5000  555  16.005516  4.656597
60000  915  5000  5000  605  15.859090  3.031821
60000  915  5000  5000  655  15.661879  1.952891
60000  915  5000  5000  705  16.740152  2.149867
60000  915  5000  5000  755  17.878424  1.918470
60000  915  5000  5000  805  18.442575  2.199145
60000  915  5000  5000  855  18.742485  2.767421
60000  915  5000  5000  905  20.451546  4.740327
60000  965  5000  5000  105  3.661703  3.585000
60000  965  5000  5000  155  8.011015  8.115516
60000  965  5000  5000  205  8.207349  7.883000
60000  965  5000  5000  255  9.689425  8.987637
60000  965  5000  5000  305  13.585394  12.202015
60000  965  5000  5000  355  11.783167  9.841272
60000  965  5000  5000  405  14.209424  10.712879
60000  965  5000  5000  455  15.521152  10.191167
60000  965  5000  5000  505  16.770546  8.666894
60000  965  5000  5000  555  16.366394  6.378167
60000  965  5000  5000  605  16.368122  4.348318
60000  965  5000  5000  655  17.331636  3.263415
60000  965  5000  5000  705  18.002636  2.503112
60000  965  5000  5000  755  18.153849  2.141455
60000  965  5000  5000  805  18.054758  1.805500
60000  965  5000  5000  855  18.765938  2.147618
60000  965  5000  5000  905  19.270182  2.612500
60000  965  5000  5000  955  21.719545  4.976000
