10000  5000  5000  5  115  2.135000  0.609500
10000  5000  5000  5  140  2.224000  0.456200
10000  5000  5000  5  165  2.423000  0.380400
10000  5000  5000  5  190  2.647000  0.544300
10000  5000  5000  5  215  2.687000  0.339900
10000  5000  5000  5  240  2.832000  0.212500
10000  5000  5000  5  265  3.040000  0.322900
10000  5000  5000  5  290  3.092000  0.172900
10000  5000  5000  5  315  3.153000  0.519400
10000  5000  5000  5  340  3.696000  0.318500
10000  5000  5000  5  365  3.595000  0.221800
10000  5000  5000  5  390  0.000000  0.000000
10000  5000  5000  5  415  3.700000  0.267900
10000  5000  5000  5  440  3.858000  0.148800
10000  5000  5000  5  465  4.084000  0.223600
10000  5000  5000  5  490  4.097000  0.249500
10000  5000  5000  5  515  4.226000  0.137800
10000  5000  5000  5  540  4.399000  0.230400
10000  5000  5000  5  564  4.517000  0.184700
10000  5000  5000  5  589  4.642000  0.229400
10000  5000  5000  5  614  4.971000  0.489300
10000  5000  5000  5  639  5.108000  0.468800
10000  5000  5000  5  664  5.232000  0.564600
10000  5000  5000  5  689  5.539000  0.384900
10000  5000  5000  5  714  5.641000  1.271000
10000  5000  5000  5  739  5.845000  1.027000
10000  5000  5000  5  764  6.009000  0.351500
10000  5000  5000  5  789  6.208000  0.557500
10000  5000  5000  5  814  6.393000  0.232400
10000  5000  5000  5  839  7.648000  1.731000
10000  5000  5000  5  864  6.932000  0.469400
10000  5000  5000  5  889  7.476000  1.327000
10000  5000  5000  5  914  7.415000  0.561000
10000  5000  5000  5  939  8.233000  1.373000
10000  5000  5000  5  964  8.431000  1.313000
10000  5000  5000  5  989  8.611000  1.567000
10000  5000  5000  30  115  2.272000  1.021000
10000  5000  5000  30  140  2.297000  0.582900
10000  5000  5000  30  165  2.445000  0.421000
10000  5000  5000  30  190  2.564000  0.313100
10000  5000  5000  30  215  2.746000  0.288200
10000  5000  5000  30  240  2.880000  0.241300
10000  5000  5000  30  265  3.006000  0.193500
10000  5000  5000  30  290  3.079000  0.227000
10000  5000  5000  30  315  3.391000  0.233600
10000  5000  5000  30  340  3.479000  0.614200
10000  5000  5000  30  365  3.468000  0.345000
10000  5000  5000  30  390  3.671000  0.240000
10000  5000  5000  30  415  3.705000  0.212000
10000  5000  5000  30  440  3.934000  0.607800
10000  5000  5000  30  465  3.954000  0.707300
10000  5000  5000  30  490  4.130000  0.312900
10000  5000  5000  30  515  4.212000  0.291600
10000  5000  5000  30  540  4.352000  0.374000
10000  5000  5000  30  564  4.547000  0.314400
10000  5000  5000  30  589  4.783000  0.338329
10000  5000  5000  30  614  5.215000  0.867000
10000  5000  5000  30  639  5.120000  0.525100
10000  5000  5000  30  664  5.186000  0.594300
10000  5000  5000  30  689  5.398000  0.644500
10000  5000  5000  30  714  5.622000  1.081000
10000  5000  5000  30  739  5.917358  0.999818
10000  5000  5000  30  764  6.071636  1.303212
10000  5000  5000  30  789  6.527091  1.872000
10000  5000  5000  30  814  6.692364  1.972455
10000  5000  5000  30  839  8.037000  3.645000
10000  5000  5000  30  864  7.518848  2.941782
10000  5000  5000  30  889  7.820000  3.862000
10000  5000  5000  30  914  8.330606  4.525255
10000  5000  5000  30  939  8.260788  4.808079
10000  5000  5000  30  964  8.793394  5.818182
10000  5000  5000  30  989  9.827000  7.323000
10000  5000  5000  55  115  2.135000  0.609500
10000  5000  5000  55  140  2.224000  0.456200
10000  5000  5000  55  165  2.423000  0.380400
10000  5000  5000  55  190  2.647000  0.544300
10000  5000  5000  55  215  2.687000  0.339900
10000  5000  5000  55  240  2.832000  0.212500
10000  5000  5000  55  265  3.040000  0.322900
10000  5000  5000  55  290  3.092000  0.172900
10000  5000  5000  55  315  3.153000  0.519400
10000  5000  5000  55  340  3.696000  0.318500
10000  5000  5000  55  365  3.595000  0.221800
10000  5000  5000  55  390  0.000000  0.000000
10000  5000  5000  55  415  3.700000  0.267900
10000  5000  5000  55  440  3.858000  0.148800
10000  5000  5000  55  465  4.084000  0.223600
10000  5000  5000  55  490  4.097000  0.249500
10000  5000  5000  55  515  4.226000  0.137800
10000  5000  5000  55  540  4.399000  0.230400
10000  5000  5000  55  564  4.517000  0.184700
10000  5000  5000  55  589  4.843000  0.392800
