400 400 709.0 233.0342 10000 480.0 163.9754 150.0 65.24726 98.0 39.7731 0 0 0 0 0 0 0 0
400 480 1226.0 340.0031 10000 841.0 249.1697 245.0 119.5972 177.0 41.4904 0 0 0 0 0 0 0 0
400 560 1240.0 378.0159 10000 869.0 277.7356 266.0 102.1703 173.0 58.4922 0 0 0 0 0 0 0 0
400 640 1077.0 378.9642 10000 721.0 291.3359 226.0 140.8712 158.0 39.2456 0 0 0 0 0 0 0 0
400 720 1048.0 311.4081 10000 737.0 230.5116 237.0 113.98 132.0 32.8482 0 0 0 0 0 0 0 0
400 800 955.0 337.4836 10000 670.0 262.202 230.0 124.2163 119.0 27.0362 0 0 0 0 0 0 0 0
400 880 841.0 305.8031 10000 599.0 235.9039 211.0 104.16 118.0 25.2682 0 0 0 0 0 0 0 0
400 960 819.0 273.0341 10000 578.0 221.0801 213.0 117.5542 93.0 24.9544 0 0 0 0 0 0 0 0
400 1040 5209.0 1875.6883 60000 3647.0 1354.4536 1189.0 522.9086 737.0 269.6047 0 0 0 0 0 0 0 0
400 1120 767.0 288.8477 10000 513.0 229.5388 170.0 132.7487 109.0 28.7123 0 0 0 0 0 0 0 0
400 1200 687.0 258.24 10000 484.0 201.9896 159.0 88.9006 96.0 43.2169 0 0 0 0 0 0 0 0
400 1280 724.0 260.1196 10000 499.0 199.7268 170.0 97.4557 93.0 30.4153 0 0 0 0 0 0 0 0
400 1360 723.0 236.0081 10000 510.0 177.1575 174.0 73.0315 101.0 29.9027 0 0 0 0 0 0 0 0
400 1440 662.0 238.0957 10000 451.0 192.0559 148.0 100.4854 84.0 42.4099 0 0 0 0 0 0 0 0
400 1520 699.0 207.5069 10000 513.0 159.6063 162.0 58.99287 88.0 19.2345 0 0 0 0 0 0 0 0
400 1600 673.0 232.099 10000 470.0 170.357 167.0 74.6969 102.0 23.3538 0 0 0 0 0 0 0 0
400 1680 728.0 218.4153 10000 517.0 169.01 181.0 66.37533 86.0 17.1094 0 0 0 0 0 0 0 0
400 1760 679.0 237.0731 10000 480.0 187.2808 152.0 75.4612 97.0 38.7863 0 0 0 0 0 0 0 0
400 1840 691.0 258.8735 10000 490.0 189.8242 141.0 74.60853 92.0 15.091 0 0 0 0 0 0 0 0
400 1920 680.0 224.426 10000 489.0 173.2079 158.0 76.6469 90.0 42.3809 0 0 0 0 0 0 0 0
400 2000 649.0 231.908 10000 460.0 178.4989 159.0 87.4048 119.0 29.3349 0 0 0 0 0 0 0 0
480 400 1248.0 458.583 10000 857.0 353.9389 258.0 128.0191 184.0 52.824 0 0 0 0 0 0 0 0
480 480 2172.0 385.127 10000 1414.0 274.779 385.0 111.8913 303.0 62.376 0 0 0 0 0 0 0 0
480 560 2517.0 489.278 10000 1633.0 356.7062 436.0 126.66 373.0 52.579 0 0 0 0 0 0 0 0
480 640 2470.0 457.702 10000 1630.0 331.3313 477.0 132.9006 390.0 54.868 0 0 0 0 0 0 0 0
480 720 2412.0 400.9329 10000 1600.0 291.0329 457.0 115.4157 358.0 56.4721 0 0 0 0 0 0 0 0
480 800 2255.0 398.7338 10000 1481.0 291.4199 413.0 133.4327 348.0 41.3262 0 0 0 0 0 0 0 0
480 880 2164.0 391.3572 10000 1488.0 287.9183 482.0 122.1124 320.0 44.7048 0 0 0 0 0 0 0 0
480 960 2075.0 403.4586 10000 1414.0 290.3074 426.0 134.5366 323.0 53.9114 0 0 0 0 0 0 0 0
480 1040 13449.0 3601.1528 60000 8960.0 2570.8566 2469.0 896.6129 2073.0 449.479 0 0 0 0 0 0 0 0
480 1120 2016.0 354.8633 10000 1374.0 245.8565 401.0 116.3277 319.0 46.2565 0 0 0 0 0 0 0 0
480 1200 1907.0 393.6399 10000 1261.0 293.8644 402.0 117.6682 306.0 43.7281 0 0 0 0 0 0 0 0
480 1280 1948.0 361.4338 10000 1345.0 298.2565 406.0 128.6081 273.0 51.3048 0 0 0 0 0 0 0 0
480 1360 1972.0 402.3817 10000 1350.0 321.9189 412.0 153.9736 328.0 51.9193 0 0 0 0 0 0 0 0
480 1440 1921.0 379.7397 10000 1303.0 286.3021 393.0 114.8003 288.0 44.8426 0 0 0 0 0 0 0 0
480 1520 1898.0 353.217 10000 1215.0 250.2694 384.0 115.3766 327.0 36.5468 0 0 0 0 0 0 0 0
480 1600 1958.0 322.3557 10000 1320.0 240.5328 392.0 94.4907 307.0 46.0954 0 0 0 0 0 0 0 0
480 1680 1926.0 335.3183 10000 1273.0 249.8752 400.0 105.2055 293.0 48.5895 0 0 0 0 0 0 0 0
480 1760 1935.0 334.6214 10000 1298.0 232.6807 368.0 87.9441 299.0 37.1631 0 0 0 0 0 0 0 0
480 1840 1953.0 397.3307 10000 1332.0 301.5648 390.0 146.5312 276.0 56.3933 0 0 0 0 0 0 0 0
480 1920 1886.0 384.9224 10000 1271.0 296.8692 379.0 160.7288 306.0 34.8819 0 0 0 0 0 0 0 0
480 2000 1866.0 406.937 10000 1293.0 313.4643 376.0 126.5848 284.0 29.1171 0 0 0 0 0 0 0 0
560 400 1345.0 418.6075 10000 919.0 290.3099 283.0 109.4392 187.0 57.2345 0 0 0 0 0 0 0 0
560 480 2564.0 833.908 10000 1706.0 577.419 430.0 166.1525 443.0 112.268 0 0 0 0 0 0 0 0
560 560 2779.0 511.746 10000 1889.0 379.5346 582.0 150.2429 457.0 58.477 0 0 0 0 0 0 0 0
560 640 3090.0 535.092 10000 2094.0 406.5525 676.0 157.6332 463.0 84.661 0 0 0 0 0 0 0 0
560 720 3038.0 485.906 10000 2080.0 344.3971 665.0 153.2759 432.0 69.083 0 0 0 0 0 0 0 0
560 800 2972.0 532.765 10000 1969.0 383.4293 600.0 164.1362 424.0 59.552 0 0 0 0 0 0 0 0
560 880 2863.0 539.169 10000 1949.0 373.4277 635.0 168.4805 402.0 67.146 0 0 0 0 0 0 0 0
560 960 2813.0 491.221 10000 1894.0 372.7509 608.0 155.2334 397.0 46.648 0 0 0 0 0 0 0 0
560 1040 18757.0 4745.525 60000 12470.0 3400.4454 3566.0 1217.8175 2877.0 645.599 0 0 0 0 0 0 0 0
560 1120 2736.0 528.514 10000 1830.0 404.6703 638.0 183.0249 365.0 59.419 0 0 0 0 0 0 0 0
560 1200 2627.0 471.12 10000 1786.0 336.2262 619.0 133.6648 345.0 39.694 0 0 0 0 0 0 0 0
560 1280 2732.0 494.086 10000 1850.0 388.3501 603.0 185.3447 348.0 41.866 0 0 0 0 0 0 0 0
560 1360 2645.0 489.196 10000 1788.0 362.2968 588.0 171.0643 344.0 49.799 0 0 0 0 0 0 0 0
560 1440 2707.0 463.579 10000 1839.0 332.4962 635.0 138.8405 373.0 43.972 0 0 0 0 0 0 0 0
560 1520 2559.0 488.633 10000 1750.0 382.6637 566.0 192.3935 366.0 65.786 0 0 0 0 0 0 0 0
560 1600 2706.0 515.198 10000 1834.0 369.2105 659.0 172.7466 345.0 43.413 0 0 0 0 0 0 0 0
560 1680 2693.0 457.8094 10000 1856.0 346.5635 631.0 150.4913 383.0 49.2116 0 0 0 0 0 0 0 0
560 1760 2725.0 477.5415 10000 1855.0 379.8782 614.0 197.7712 334.0 60.8995 0 0 0 0 0 0 0 0
560 1840 2590.0 489.977 10000 1759.0 383.6119 546.0 143.9804 375.0 76.385 0 0 0 0 0 0 0 0
560 1920 2657.0 497.1914 10000 1823.0 388.079 643.0 197.892 370.0 53.7566 0 0 0 0 0 0 0 0
560 2000 2676.0 494.697 10000 1814.0 383.5242 619.0 204.8523 417.0 65.522 0 0 0 0 0 0 0 0
640 400 1385.0 469.9928 10000 943.0 330.6743 318.0 112.9506 193.0 50.3762 0 0 0 0 0 0 0 0
640 480 2839.0 843.909 10000 1863.0 616.473 510.0 202.5792 464.0 114.564 0 0 0 0 0 0 0 0
640 560 3402.0 928.898 10000 2232.0 679.406 608.0 248.3241 524.0 131.66 0 0 0 0 0 0 0 0
640 640 3191.0 580.614 10000 2227.0 420.3829 790.0 184.751 407.0 55.872 0 0 0 0 0 0 0 0
640 720 3471.0 673.302 10000 2431.0 490.083 883.0 236.1652 435.0 69.242 0 0 0 0 0 0 0 0
640 800 3424.0 560.317 10000 2400.0 416.5195 910.0 209.7989 404.0 61.649 0 0 0 0 0 0 0 0
640 880 3280.0 542.94 10000 2320.0 401.3639 826.0 169.298 385.0 71.867 0 0 0 0 0 0 0 0
640 960 3201.0 577.326 10000 2276.0 426.0067 840.0 192.6926 423.0 77.933 0 0 0 0 0 0 0 0
640 1040 21456.0 5156.837 60000 14657.0 3638.2837 4722.0 1345.8351 3070.0 716.077 0 0 0 0 0 0 0 0
640 1120 3049.0 527.128 10000 2135.0 394.7796 773.0 185.658 380.0 55.724 0 0 0 0 0 0 0 0
640 1200 3043.0 526.534 10000 2142.0 387.5942 781.0 151.8467 383.0 75.578 0 0 0 0 0 0 0 0
640 1280 3010.0 476.674 10000 2121.0 364.7326 850.0 164.5414 411.0 75.971 0 0 0 0 0 0 0 0
640 1360 2982.0 548.433 10000 2116.0 404.259 803.0 196.372 402.0 69.54 0 0 0 0 0 0 0 0
