800 720 375 2.639E-10
800 720 375 2.684E-10
800 800 375 2.142E-10
800 880 375 1.420E-10
800 880 375 1.432E-10
800 960 375 1.147E-10
800 960 375 1.155E-10
880 1040 375 5.821E-11
880 1120 375 5.033E-11
880 1200 375 4.490E-11
880 1280 375 4.102E-11
880 1360 375 3.834E-11
880 1360 375 3.846E-11
880 1440 375 3.567E-11
880 1440 375 3.569E-11
880 1520 375 3.354E-11
880 1520 375 3.361E-11
880 1600 375 3.157E-11
880 1600 375 3.174E-11
880 1680 375 3.039E-11
880 1760 375 2.853E-11
880 1760 375 2.865E-11
880 1840 375 2.726E-11
880 1840 375 2.755E-11
880 1920 375 2.581E-11
880 1920 375 2.616E-11
880 2000 375 2.457E-11
880 2000 375 2.476E-11
880 400 375 4.954E-09
880 400 375 4.971E-09
880 480 375 1.576E-09
880 560 375 6.256E-10
880 640 375 3.093E-10
880 720 375 1.777E-10
880 800 375 1.217E-10
880 960 375 6.944E-11
960 1040 375 3.480E-11
960 1040 375 3.545E-11
960 1120 375 3.010E-11
960 1120 375 3.019E-11
960 1200 375 2.632E-11
960 1200 375 2.661E-11
960 1280 375 2.414E-11
960 1360 375 2.209E-11
960 1440 375 2.046E-11
960 1440 375 2.052E-11
960 1520 375 1.907E-11
960 1520 375 1.933E-11
960 1600 375 1.825E-11
960 1600 375 1.841E-11
960 1680 375 1.732E-11
960 1680 375 1.749E-11
960 1760 375 1.648E-11
960 1840 375 1.574E-11
960 1840 375 1.575E-11
960 1920 375 1.509E-11
960 1920 375 1.516E-11
960 2000 375 1.442E-11
960 2000 375 1.445E-11
960 400 375 4.716E-09
960 400 375 4.763E-09
960 480 375 1.432E-09
960 480 375 1.440E-09
960 560 375 5.323E-10
960 640 375 2.394E-10
960 640 375 2.395E-10
960 720 375 1.282E-10
960 720 375 1.297E-10
960 800 375 8.102E-11
960 800 375 8.123E-11
960 880 375 5.676E-11
960 960 375 5.128E-11
1040 1040 375 2.578E-11
1040 1120 375 1.826E-11
1040 1120 375 1.832E-11
1040 1200 375 1.574E-11
1040 1200 375 1.588E-11
1040 1280 375 1.422E-11
1040 1280 375 1.426E-11
1040 1360 375 1.296E-11
1040 1360 375 1.297E-11
1040 1440 375 1.215E-11
1040 1520 375 1.138E-11
1040 1520 375 1.149E-11
1040 1600 375 1.062E-11
1040 1600 375 1.072E-11
1040 1680 375 1.016E-11
1040 1680 375 1.023E-11
1040 1760 375 9.693E-12
1040 1760 375 9.746E-12
1040 1840 375 9.392E-12
1040 1920 375 8.890E-12
1040 1920 375 8.901E-12
1040 2000 375 8.387E-12
1040 2000 375 8.419E-12
1040 400 375 4.662E-09
1040 400 375 4.664E-09
1040 480 375 1.356E-09
1040 480 375 1.358E-09
1040 560 375 4.724E-10
1040 560 375 4.735E-10
1040 640 375 2.006E-10
1040 720 375 9.820E-11
1040 720 375 9.887E-11
1040 800 375 5.708E-11
1040 800 375 5.794E-11
1040 880 375 3.805E-11
1040 880 375 3.815E-11
1040 960 375 2.779E-11
1040 960 375 2.818E-11
1120 1040 375 1.404E-11
1120 1040 375 1.417E-11
1120 1120 375 1.340E-11
1120 1200 375 9.737E-12
1120 1200 375 9.765E-12
1120 1280 375 8.572E-12
1120 1280 375 8.605E-12
1120 1360 375 7.701E-12
1120 1360 375 7.790E-12
1120 1440 375 7.160E-12
1120 1440 375 7.281E-12
1120 1520 375 6.704E-12
1120 1600 375 6.311E-12
1120 1600 375 6.413E-12
1120 1680 375 6.038E-12
1120 1680 375 6.086E-12
1120 1760 375 5.733E-12
1120 1760 375 5.748E-12
1120 1840 375 5.505E-12
1120 1840 375 5.514E-12
