1120 400 375 4.675E-09
1120 480 375 1.354E-09
1120 560 375 4.834E-10
1120 640 375 2.073E-10
1120 720 375 1.093E-10
1120 800 375 6.937E-11
1120 880 375 5.236E-11
1120 960 375 4.346E-11
1200 1040 375 3.557E-11
1200 1120 375 3.337E-11
1200 1200 375 3.199E-11
1200 1280 375 3.117E-11
1200 1360 375 3.050E-11
1200 1440 375 3.033E-11
1200 1520 375 2.988E-11
1200 1600 375 2.967E-11
1200 1680 375 2.944E-11
1200 1760 375 2.938E-11
1200 1840 375 2.924E-11
1200 1920 375 2.919E-11
1200 2000 375 2.891E-11
1200 400 375 4.661E-09
1200 480 375 1.353E-09
1200 560 375 4.583E-10
1200 640 375 1.933E-10
1200 720 375 9.875E-11
1200 800 375 6.262E-11
1200 880 375 4.676E-11
1200 960 375 3.943E-11
1280 1040 375 3.409E-11
1280 1120 375 3.232E-11
1280 1200 375 3.150E-11
1280 1280 375 3.090E-11
1280 1360 375 3.032E-11
1280 1440 375 3.004E-11
1280 1520 375 2.975E-11
1280 1600 375 2.965E-11
1280 1680 375 2.957E-11
1280 1760 375 2.959E-11
1280 1840 375 2.936E-11
1280 1920 375 2.952E-11
1280 2000 375 2.937E-11
1280 400 375 4.676E-09
1280 480 375 1.337E-09
1280 560 375 4.558E-10
1280 640 375 1.855E-10
1280 720 375 9.312E-11
1280 800 375 5.844E-11
1280 880 375 4.408E-11
1280 960 375 3.734E-11
1360 1040 375 3.369E-11
1360 1120 375 3.210E-11
1360 1200 375 3.136E-11
1360 1280 375 3.079E-11
1360 1360 375 3.046E-11
1360 1440 375 3.045E-11
1360 1520 375 3.032E-11
1360 1600 375 3.027E-11
1360 1680 375 3.030E-11
1360 1760 375 3.003E-11
1360 1840 375 3.008E-11
1360 1920 375 2.996E-11
1360 2000 375 3.013E-11
1360 400 375 4.682E-09
1360 480 375 1.328E-09
1360 560 375 4.516E-10
1360 640 375 1.807E-10
1360 720 375 8.988E-11
1360 800 375 5.603E-11
1360 880 375 4.247E-11
1360 960 375 3.665E-11
1440 1040 375 3.416E-11
1440 1120 375 3.252E-11
1440 1200 375 3.179E-11
1440 1280 375 3.152E-11
1440 1360 375 3.137E-11
1440 1440 375 3.108E-11
1440 1520 375 3.117E-11
1440 1600 375 3.104E-11
1440 1680 375 3.097E-11
1440 1760 375 3.103E-11
1440 1840 375 3.088E-11
1440 1920 375 3.081E-11
1440 2000 375 3.091E-11
1440 400 375 4.680E-09
1440 480 375 1.339E-09
1440 560 375 4.458E-10
1440 640 375 1.788E-10
1440 720 375 8.870E-11
1440 800 375 5.528E-11
1440 880 375 4.201E-11
1440 960 375 3.649E-11
1520 1040 375 3.434E-11
1520 1120 375 3.310E-11
1520 1200 375 3.261E-11
1520 1280 375 3.224E-11
1520 1360 375 3.199E-11
1520 1440 375 3.193E-11
1520 1520 375 3.186E-11
1520 1600 375 3.177E-11
1520 1680 375 3.161E-11
1520 1760 375 3.165E-11
1520 1840 375 3.167E-11
1520 1920 375 3.175E-11
1520 2000 375 3.171E-11
1520 400 375 4.682E-09
1520 480 375 1.339E-09
1520 560 375 4.482E-10
1520 640 375 1.781E-10
1520 720 375 8.783E-11
1520 800 375 5.497E-11
1520 880 375 4.193E-11
1520 960 375 3.660E-11
1600 1040 375 3.489E-11
1600 1120 375 3.374E-11
1600 1200 375 3.333E-11
1600 1280 375 3.307E-11
1600 1360 375 3.286E-11
1600 1440 375 3.267E-11
1600 1520 375 3.276E-11
1600 1600 375 3.258E-11
1600 1680 375 3.275E-11
1600 1760 375 3.256E-11
1600 1840 375 3.246E-11
1600 1920 375 3.240E-11
1600 2000 375 3.253E-11
1600 400 375 4.700E-09
1600 480 375 1.340E-09
1600 560 375 4.494E-10
1600 640 375 1.786E-10
1600 720 375 8.782E-11
1600 800 375 5.499E-11
1600 880 375 4.248E-11
1600 960 375 3.708E-11
1680 1040 375 3.547E-11
1680 1120 375 3.447E-11
1680 1200 375 3.386E-11
1680 1280 375 3.372E-11
1680 1360 375 3.363E-11
1680 1440 375 3.344E-11
1680 1520 375 3.342E-11
1680 1600 375 3.338E-11
1680 1680 375 3.343E-11
1680 1760 375 3.345E-11
1680 1840 375 3.337E-11
1680 1920 375 3.344E-11
1680 2000 375 3.339E-11
1680 400 375 4.725E-09
1680 480 375 1.344E-09
1680 560 375 4.513E-10
1680 640 375 1.791E-10
1680 720 375 8.834E-11
1680 800 375 5.546E-11
1680 880 375 4.295E-11
1680 960 375 3.762E-11
1760 1040 375 3.615E-11
1760 1120 375 3.520E-11
1760 1200 375 3.481E-11
1760 1280 375 3.453E-11
1760 1360 375 3.443E-11
1760 1440 375 3.447E-11
1760 1520 375 3.417E-11
1760 1600 375 3.416E-11
1760 1680 375 3.416E-11
1760 1760 375 3.419E-11
1760 1840 375 3.431E-11
1760 1920 375 3.415E-11
1760 2000 375 3.421E-11
1760 400 375 4.740E-09
1760 480 375 1.351E-09
1760 560 375 4.549E-10
1760 640 375 1.810E-10
1760 720 375 8.872E-11
1760 800 375 5.587E-11
1760 880 375 4.340E-11
1760 960 375 3.814E-11
1840 1040 375 3.671E-11
1840 1120 375 3.578E-11
1840 1200 375 3.541E-11
1840 1280 375 3.526E-11
1840 1360 375 3.521E-11
1840 1440 375 3.496E-11
1840 1520 375 3.500E-11
1840 1600 375 3.505E-11
1840 1680 375 3.486E-11
1840 1760 375 3.504E-11
1840 1840 375 3.487E-11
1840 1920 375 3.489E-11
1840 2000 375 3.492E-11
1840 400 375 4.763E-09
1840 480 375 1.363E-09
1840 560 375 4.571E-10
1840 640 375 1.815E-10
1840 720 375 8.941E-11
1840 800 375 5.670E-11
1840 880 375 4.399E-11
1840 960 375 3.874E-11
1920 1040 375 3.731E-11
1920 1120 375 3.641E-11
1920 1200 375 3.599E-11
1920 1280 375 3.575E-11
1920 1360 375 3.573E-11
1920 1440 375 3.554E-11
1920 1520 375 3.565E-11
1920 1600 375 3.560E-11
1920 1680 375 3.562E-11
1920 1760 375 3.561E-11
1920 1840 375 3.561E-11
1920 1920 375 3.557E-11
1920 2000 375 3.560E-11
1920 400 375 4.763E-09
1920 480 375 1.366E-09
1920 560 375 4.575E-10
1920 640 375 1.834E-10
1920 720 375 9.075E-11
1920 800 375 5.756E-11
1920 880 375 4.463E-11
1920 960 375 3.946E-11
2000 1040 375 3.786E-11
2000 1120 375 3.688E-11
2000 1200 375 3.654E-11
2000 1280 375 3.656E-11
2000 1360 375 3.623E-11
2000 1440 375 3.628E-11
2000 1520 375 3.626E-11
2000 1600 375 3.623E-11
2000 1680 375 3.627E-11
2000 1760 375 3.626E-11
2000 1840 375 3.612E-11
2000 1920 375 3.622E-11
2000 2000 375 3.617E-11
2000 400 375 4.797E-09
2000 480 375 1.368E-09
2000 560 375 4.609E-10
2000 640 375 1.846E-10
2000 720 375 9.161E-11
2000 800 375 5.774E-11
2000 880 375 4.523E-11
2000 960 375 4.002E-11
