160 160 18.0 4.19283 2406 6.0 0.543604 0.0 0.0 18.0 3.75563 0 0 0 0 0 0 0 0 49.0 49.0
160 240 134.0 26.7585 7135 29.0 7.32327 4.0 0.712197 134.0 23.2942 0 0 0 0 0 0 0 0 221.0 221.0
160 320 127.0 34.8716 6394 28.0 13.9962 0.0 6.87654 129.0 25.7719 0 0 0 0 0 0 0 0 213.0 213.0
160 400 100.0 17.4962 5604 18.0 4.04072 3.0 0.0 94.0 21.3305 0 0 0 0 0 0 0 0 204.0 204.0
160 480 92.0 22.4047 5242 29.0 3.80776 1.0 0.638527 66.0 13.8234 0 0 0 0 0 0 0 0 189.0 189.0
160 560 69.0 12.0135 4824 17.0 3.84094 3.0 0.525013 68.0 5.8763 0 0 0 0 0 0 0 0 168.0 168.0
160 640 65.0 16.8618 4752 15.0 8.38572 3.0 2.47205 60.0 11.1173 0 0 0 0 0 0 0 0 160.0 160.0
160 720 51.0 10.6338 4415 11.0 4.85812 3.0 2.04942 52.0 15.2662 0 0 0 0 0 0 0 0 133.0 133.0
160 800 62.0 13.3345 4434 20.0 3.15132 4.0 0.0 42.0 8.4166 0 0 0 0 0 0 0 0 135.0 135.0
160 880 53.0 14.8878 4344 24.0 3.43605 2.0 0.180434 47.0 14.1842 0 0 0 0 0 0 0 0 116.0 116.0
160 960 44.0 9.6503 4245 14.0 3.07443 2.0 1.25973 49.0 7.499 0 0 0 0 0 0 0 0 130.0 130.0
160 1040 31.0 9.96387 4225 12.0 4.15688 0.0 0.268725 34.0 6.83173 0 0 0 0 0 0 0 0 134.0 134.0
160 1120 44.0 11.9587 4112 11.0 4.69797 1.0 0.286688 35.0 9.1658 0 0 0 0 0 0 0 0 96.0 96.0
160 1200 37.0 15.4927 4099 10.0 7.11342 1.0 0.706707 44.0 3.5947 0 0 0 0 0 0 0 0 114.0 114.0
160 1280 48.0 5.06036 3986 8.0 1.91841 1.0 0.29002 27.0 7.56024 0 0 0 0 0 0 0 0 120.0 120.0
160 1360 45.0 9.62268 4028 12.0 2.69603 3.0 1.19671 36.0 7.15632 0 0 0 0 0 0 0 0 109.0 109.0
160 1440 51.0 5.36596 3895 17.0 1.71655 4.0 0.197464 48.0 6.69624 0 0 0 0 0 0 0 0 102.0 102.0
160 1520 49.0 8.7172 3832 8.0 1.50004 2.0 0.0 40.0 6.9342 0 0 0 0 0 0 0 0 91.0 91.0
160 1600 41.0 6.7403 3795 8.0 0.559067 1.0 0.0 37.0 6.0569 0 0 0 0 0 0 0 0 90.0 90.0
160 1680 46.0 7.62429 3705 13.0 1.25368 0.0 0.0 28.0 7.70951 0 0 0 0 0 0 0 0 104.0 104.0
160 1760 31.0 3.87563 3667 9.0 1.48504 5.0 0.0 45.0 7.27057 0 0 0 0 0 0 0 0 87.0 87.0
160 1840 34.0 8.40143 3634 9.0 2.49302 1.0 0.014 30.0 3.93387 0 0 0 0 0 0 0 0 89.0 89.0
160 1920 35.0 7.72071 3637 11.0 1.6193 2.0 0.0 41.0 3.29149 0 0 0 0 0 0 0 0 103.0 103.0
160 2000 37.0 3.96696 3647 9.0 1.36313 4.0 0.495463 39.0 6.04161 0 0 0 0 0 0 0 0 90.0 90.0
240 160 93.0 23.8889 7849 18.0 4.52309 3.0 0.694131 80.0 26.2105 0 0 0 0 0 0 0 0 194.0 194.0
240 240 421.0 98.0284 14613 90.0 25.3059 6.0 1.3328 505.0 71.5346 0 0 0 0 0 0 0 0 531.0 531.0
240 320 532.0 70.4226 10734 95.0 15.1075 9.0 1.95012 645.0 61.9874 0 0 0 0 0 0 0 0 483.0 483.0
240 400 583.0 48.3652 10184 98.0 11.5207 13.0 3.40893 668.0 54.6238 0 0 0 0 0 0 0 0 480.0 480.0
240 480 513.0 38.6845 9649 107.0 12.1249 7.0 3.09799 590.0 43.2491 0 0 0 0 0 0 0 0 514.0 514.0
240 560 463.0 56.707 9494 117.0 19.1964 14.0 1.82544 496.0 37.6429 0 0 0 0 0 0 0 0 550.0 550.0
240 640 428.0 41.3312 9710 90.0 10.8773 5.0 1.63334 463.0 37.8056 0 0 0 0 0 0 0 0 491.0 491.0
240 720 362.0 55.0241 9545 76.0 15.0831 9.0 2.80665 430.0 39.0205 0 0 0 0 0 0 0 0 470.0 470.0
240 800 333.0 40.1951 9615 68.0 13.4477 11.0 2.80185 374.0 39.8838 0 0 0 0 0 0 0 0 461.0 461.0
240 880 365.0 38.9546 9601 75.0 16.7903 5.0 2.38442 373.0 31.3144 0 0 0 0 0 0 0 0 436.0 436.0
240 960 328.0 40.0021 9650 75.0 18.0482 10.0 2.89078 357.0 30.7742 0 0 0 0 0 0 0 0 424.0 424.0
240 1040 305.0 49.0069 9608 63.0 25.0128 7.0 2.03832 331.0 42.2748 0 0 0 0 0 0 0 0 429.0 429.0
240 1120 356.0 57.2403 9772 72.0 20.417 6.0 3.40607 373.0 26.3513 0 0 0 0 0 0 0 0 431.0 431.0
240 1200 337.0 44.8547 9799 60.0 21.765 5.0 0.992023 373.0 32.1829 0 0 0 0 0 0 0 0 427.0 427.0
240 1280 292.0 35.2149 9687 66.0 12.7831 7.0 0.524956 357.0 26.176 0 0 0 0 0 0 0 0 396.0 396.0
240 1360 355.0 29.2474 9742 75.0 10.0656 10.0 0.829752 391.0 34.2049 0 0 0 0 0 0 0 0 384.0 384.0
240 1440 311.0 32.6075 9852 70.0 10.4803 7.0 2.31185 382.0 25.0871 0 0 0 0 0 0 0 0 389.0 389.0
240 1520 304.0 32.7259 9871 65.0 10.4438 14.0 0.20485 314.0 27.7015 0 0 0 0 0 0 0 0 404.0 404.0
