560 880 600.0 92.4301 1930 86.0 5.838 0 0 0 0 0 0 0 0
560 960 589.0 52.224 1838 88.0 14.6302 0 0 0 0 0 0 0 0
560 1040 611.0 47.9574 1882 88.0 8.1925 0 0 0 0 0 0 0 0
560 1120 578.0 53.6167 1778 82.0 7.7502 0 0 0 0 0 0 0 0
560 1200 545.0 51.4932 1761 102.0 3.6185 0 0 0 0 0 0 0 0
560 1280 551.0 55.2874 1807 73.0 13.0356 0 0 0 0 0 0 0 0
560 1360 522.0 67.3541 1839 102.0 7.1461 0 0 0 0 0 0 0 0
560 1440 544.0 49.3755 1846 88.0 11.6054 0 0 0 0 0 0 0 0
560 1520 529.0 59.512 1832 76.0 1.9371 0 0 0 0 0 0 0 0
560 1600 582.0 67.2797 1870 77.0 6.4124 0 0 0 0 0 0 0 0
560 1680 516.0 56.6829 1841 109.0 4.0281 0 0 0 0 0 0 0 0
560 1760 545.0 67.8136 1824 79.0 3.9339 0 0 0 0 0 0 0 0
560 1840 552.0 50.8975 1892 69.0 10.4198 0 0 0 0 0 0 0 0
560 1920 528.0 55.2872 1847 78.0 2.2935 0 0 0 0 0 0 0 0
560 2000 548.0 72.6792 1862 85.0 11.1422 0 0 0 0 0 0 0 0
640 400 281.0 61.5986 1901 48.0 17.1102 0 0 0 0 0 0 0 0
640 480 504.0 97.6346 1864 99.0 18.8844 0 0 0 0 0 0 0 0
640 560 552.0 98.9989 1796 100.0 21.3286 0 0 0 0 0 0 0 0
640 640 619.0 93.5334 1857 76.0 13.8434 0 0 0 0 0 0 0 0
640 720 653.0 84.4913 1811 104.0 8.3269 0 0 0 0 0 0 0 0
640 800 679.0 71.322 1856 83.0 11.4051 0 0 0 0 0 0 0 0
640 880 720.0 93.1935 1872 76.0 4.4568 0 0 0 0 0 0 0 0
640 960 594.0 69.5013 1757 93.0 4.8894 0 0 0 0 0 0 0 0
640 1040 606.0 59.7219 1713 82.0 4.8205 0 0 0 0 0 0 0 0
640 1120 605.0 67.9946 1802 84.0 15.6431 0 0 0 0 0 0 0 0
640 1200 586.0 58.4483 1760 77.0 7.2409 0 0 0 0 0 0 0 0
640 1280 571.0 57.1696 1691 75.0 10.8122 0 0 0 0 0 0 0 0
640 1360 581.0 52.2032 1771 79.0 7.1481 0 0 0 0 0 0 0 0
640 1440 532.0 63.1845 1720 79.0 5.1636 0 0 0 0 0 0 0 0
640 1520 571.0 61.7687 1788 82.0 5.4184 0 0 0 0 0 0 0 0
640 1600 593.0 60.8899 1731 87.0 3.3506 0 0 0 0 0 0 0 0
640 1680 537.0 54.3565 1728 76.0 6.6674 0 0 0 0 0 0 0 0
640 1760 547.0 49.5173 1708 80.0 8.8803 0 0 0 0 0 0 0 0
640 1840 545.0 56.7604 1691 79.0 2.2915 0 0 0 0 0 0 0 0
640 1920 543.0 61.0258 1723 61.0 9.3497 0 0 0 0 0 0 0 0
640 2000 519.0 55.4578 1757 90.0 9.5546 0 0 0 0 0 0 0 0
720 400 266.0 65.5387 1824 41.0 8.8387 0 0 0 0 0 0 0 0
720 480 515.0 118.7999 1963 77.0 11.7429 0 0 0 0 0 0 0 0
720 560 587.0 103.4308 1833 91.0 13.5309 0 0 0 0 0 0 0 0
720 640 672.0 90.7298 1829 103.0 6.7553 0 0 0 0 0 0 0 0
720 720 645.0 92.4469 1789 79.0 16.5185 0 0 0 0 0 0 0 0
720 800 756.0 90.6522 1940 102.0 6.8876 0 0 0 0 0 0 0 0
720 880 760.0 80.9124 1982 91.0 14.7139 0 0 0 0 0 0 0 0
720 960 644.0 60.417 1777 89.0 4.7565 0 0 0 0 0 0 0 0
720 1040 631.0 76.6325 1763 67.0 8.3114 0 0 0 0 0 0 0 0
720 1120 556.0 69.2293 1724 73.0 4.7545 0 0 0 0 0 0 0 0
720 1200 633.0 65.3332 1811 82.0 5.4206 0 0 0 0 0 0 0 0
720 1280 606.0 78.2592 1794 77.0 2.9451 0 0 0 0 0 0 0 0
720 1360 558.0 60.593 1659 66.0 7.0828 0 0 0 0 0 0 0 0
720 1440 617.0 72.6593 1767 73.0 15.5484 0 0 0 0 0 0 0 0
720 1520 552.0 79.0937 1787 75.0 7.1743 0 0 0 0 0 0 0 0
720 1600 563.0 42.8469 1744 64.0 2.4219 0 0 0 0 0 0 0 0
720 1680 571.0 56.9226 1737 61.0 7.889 0 0 0 0 0 0 0 0
720 1760 564.0 54.1085 1700 75.0 7.2294 0 0 0 0 0 0 0 0
720 1840 577.0 75.9431 1772 64.0 3.1393 0 0 0 0 0 0 0 0
720 1920 542.0 49.7636 1708 73.0 2.8047 0 0 0 0 0 0 0 0
720 2000 547.0 53.7677 1672 69.0 5.2925 0 0 0 0 0 0 0 0
800 400 247.0 54.2374 1767 30.0 6.5952 0 0 0 0 0 0 0 0
800 480 473.0 111.678 1841 53.0 17.4225 0 0 0 0 0 0 0 0
800 560 654.0 102.5736 1910 99.0 16.6041 0 0 0 0 0 0 0 0
800 640 619.0 101.2065 1788 108.0 10.0641 0 0 0 0 0 0 0 0
800 720 626.0 89.7151 1672 79.0 9.4105 0 0 0 0 0 0 0 0
800 800 587.0 101.2022 1760 80.0 9.9063 0 0 0 0 0 0 0 0
800 880 639.0 108.2255 1778 50.0 5.0635 0 0 0 0 0 0 0 0
800 960 659.0 80.199 1813 76.0 4.3914 0 0 0 0 0 0 0 0
800 1040 622.0 63.1765 1787 77.0 2.696 0 0 0 0 0 0 0 0
800 1120 554.0 65.9856 1751 71.0 6.1025 0 0 0 0 0 0 0 0
800 1200 530.0 67.4014 1735 59.0 3.7182 0 0 0 0 0 0 0 0
800 1280 567.0 70.1003 1783 62.0 5.7061 0 0 0 0 0 0 0 0
800 1360 547.0 54.7994 1715 63.0 10.6842 0 0 0 0 0 0 0 0
800 1440 535.0 46.567 1726 65.0 6.8323 0 0 0 0 0 0 0 0
800 1520 523.0 71.86 1739 75.0 3.5085 0 0 0 0 0 0 0 0
800 1600 490.0 48.4048 1712 59.0 2.7373 0 0 0 0 0 0 0 0
800 1680 516.0 46.2683 1664 67.0 3.43 0 0 0 0 0 0 0 0
800 1760 503.0 47.0636 1692 50.0 6.9768 0 0 0 0 0 0 0 0
800 1840 517.0 51.9639 1774 63.0 4.8887 0 0 0 0 0 0 0 0
800 1920 508.0 48.5026 1725 50.0 5.8752 0 0 0 0 0 0 0 0
800 2000 456.0 50.5538 1715 56.0 11.9174 0 0 0 0 0 0 0 0
880 400 236.0 52.1516 1805 40.0 6.3869 0 0 0 0 0 0 0 0
880 480 481.0 95.5851 1977 66.0 9.5816 0 0 0 0 0 0 0 0
880 560 595.0 127.0581 1896 98.0 16.3225 0 0 0 0 0 0 0 0
880 640 656.0 105.4522 1811 94.0 7.9988 0 0 0 0 0 0 0 0
880 720 641.0 99.3835 1766 94.0 8.4489 0 0 0 0 0 0 0 0
880 800 597.0 98.7103 1741 58.0 20.4392 0 0 0 0 0 0 0 0
880 880 562.0 92.2675 1670 39.0 16.267 0 0 0 0 0 0 0 0
880 960 577.0 72.9909 1865 50.0 10.059 0 0 0 0 0 0 0 0
880 1040 589.0 66.9705 1797 59.0 8.1207 0 0 0 0 0 0 0 0
880 1120 509.0 71.3245 1709 56.0 6.2143 0 0 0 0 0 0 0 0
880 1200 519.0 64.5733 1806 54.0 1.1576 0 0 0 0 0 0 0 0
880 1280 496.0 70.1525 1764 44.0 17.1591 0 0 0 0 0 0 0 0
880 1360 505.0 73.587 1816 50.0 4.8164 0 0 0 0 0 0 0 0
880 1440 436.0 41.2994 1731 44.0 5.9159 0 0 0 0 0 0 0 0
880 1520 454.0 50.4121 1738 33.0 6.4868 0 0 0 0 0 0 0 0
880 1600 458.0 55.5487 1691 48.0 1.426 0 0 0 0 0 0 0 0
880 1680 440.0 48.2506 1740 50.0 6.2443 0 0 0 0 0 0 0 0
880 1760 409.0 61.0755 1706 44.0 7.932 0 0 0 0 0 0 0 0
880 1840 434.0 39.052 1761 47.0 3.2117 0 0 0 0 0 0 0 0
880 1920 395.0 49.2843 1688 38.0 0.8407 0 0 0 0 0 0 0 0
880 2000 396.0 57.7728 1717 41.0 3.377 0 0 0 0 0 0 0 0
960 400 187.0 51.5548 1880 35.0 12.346 0 0 0 0 0 0 0 0
960 480 457.0 88.1638 1900 73.0 18.7586 0 0 0 0 0 0 0 0
960 560 595.0 112.1432 1893 96.0 9.2791 0 0 0 0 0 0 0 0
960 640 643.0 126.6966 1904 81.0 16.1972 0 0 0 0 0 0 0 0
960 720 522.0 100.3119 1686 72.0 8.9878 0 0 0 0 0 0 0 0
960 800 535.0 81.6967 1751 57.0 10.4306 0 0 0 0 0 0 0 0
960 880 506.0 84.8098 1679 49.0 11.6413 0 0 0 0 0 0 0 0
960 960 475.0 68.7878 1740 40.0 9.4117 0 0 0 0 0 0 0 0
960 1040 443.0 89.5304 1747 55.0 5.6479 0 0 0 0 0 0 0 0
960 1120 412.0 94.6215 1781 52.0 6.1974 0 0 0 0 0 0 0 0
960 1200 398.0 45.4537 1750 30.0 2.977 0 0 0 0 0 0 0 0
960 1280 416.0 82.9872 1818 44.0 8.7103 0 0 0 0 0 0 0 0
960 1360 402.0 68.9032 1844 39.0 10.1674 0 0 0 0 0 0 0 0
960 1440 349.0 55.1258 1682 27.0 4.3975 0 0 0 0 0 0 0 0
960 1520 374.0 35.4853 1740 27.0 3.4461 0 0 0 0 0 0 0 0
960 1600 392.0 40.2591 1692 29.0 0.2487 0 0 0 0 0 0 0 0
960 1680 327.0 37.9655 1822 31.0 1.8065 0 0 0 0 0 0 0 0
960 1760 342.0 69.353 1717 28.0 9.6297 0 0 0 0 0 0 0 0
960 1840 328.0 29.9377 1717 30.0 3.8181 0 0 0 0 0 0 0 0
960 1920 367.0 36.5548 1862 35.0 3.2441 0 0 0 0 0 0 0 0
960 2000 330.0 44.44484 1756 29.0 2.71796 0 0 0 0 0 0 0 0
1040 400 189.0 65.0322 1802 32.0 8.455 0 0 0 0 0 0 0 0
1040 480 448.0 85.3992 1903 68.0 11.1455 0 0 0 0 0 0 0 0
1040 560 611.0 108.5539 1896 79.0 8.6492 0 0 0 0 0 0 0 0
1040 640 618.0 101.6087 1856 98.0 15.9168 0 0 0 0 0 0 0 0
1040 720 574.0 88.457 1752 77.0 10.2769 0 0 0 0 0 0 0 0
1040 800 467.0 87.767 1692 65.0 8.4583 0 0 0 0 0 0 0 0
1040 880 458.0 90.739 1742 39.0 7.3576 0 0 0 0 0 0 0 0
1040 960 387.0 71.6848 1708 41.0 11.1929 0 0 0 0 0 0 0 0
1040 1040 410.0 55.1348 1809 37.0 1.4616 0 0 0 0 0 0 0 0
1040 1120 356.0 42.4412 1810 38.0 2.5755 0 0 0 0 0 0 0 0
1040 1200 355.0 38.4183 1775 29.0 5.0598 0 0 0 0 0 0 0 0
1040 1280 291.0 35.9535 1696 19.0 4.381 0 0 0 0 0 0 0 0
1040 1360 277.0 24.93526 1726 31.0 7.9262 0 0 0 0 0 0 0 0
1040 1440 296.0 26.35446 1768 32.0 0.43047 0 0 0 0 0 0 0 0
1040 1520 275.0 38.3893 1791 31.0 0.8108 0 0 0 0 0 0 0 0
1040 1600 265.0 24.1879 1745 29.0 0.3532 0 0 0 0 0 0 0 0
1040 1680 273.0 30.73301 1790 28.0 3.92039 0 0 0 0 0 0 0 0
1040 1760 247.0 50.6436 1759 24.0 2.8217 0 0 0 0 0 0 0 0
1040 1840 272.0 36.8652 1831 28.0 1.9703 0 0 0 0 0 0 0 0
1040 1920 219.0 21.73031 1723 15.0 10.82819 0 0 0 0 0 0 0 0
1040 2000 226.0 21.35302 1762 19.0 7.44888 0 0 0 0 0 0 0 0
1120 400 220.0 38.3593 1873 27.0 8.0565 0 0 0 0 0 0 0 0
1120 480 436.0 83.5425 1930 84.0 15.3716 0 0 0 0 0 0 0 0
1120 560 556.0 107.7889 1927 90.0 16.6954 0 0 0 0 0 0 0 0
1120 640 592.0 108.0075 1871 89.0 11.4276 0 0 0 0 0 0 0 0
1120 720 512.0 75.6073 1782 72.0 13.2864 0 0 0 0 0 0 0 0
1120 800 436.0 79.2409 1742 54.0 20.8295 0 0 0 0 0 0 0 0
1120 880 373.0 88.6175 1749 46.0 1.7824 0 0 0 0 0 0 0 0
1120 960 321.0 54.021 1758 34.0 7.2961 0 0 0 0 0 0 0 0
1120 1040 267.0 38.398 1804 28.0 4.8642 0 0 0 0 0 0 0 0
1120 1120 275.0 26.35701 1837 23.0 1.34669 0 0 0 0 0 0 0 0
1120 1200 229.0 31.8152 1764 21.0 7.1186 0 0 0 0 0 0 0 0
1120 1280 206.0 20.1797 1777 15.0 15.724 0 0 0 0 0 0 0 0
1120 1360 217.0 22.59339 1789 25.0 2.6754 0 0 0 0 0 0 0 0
1120 1440 204.0 26.50246 1802 14.0 3.2637 0 0 0 0 0 0 0 0
1120 1520 228.0 21.08918 1799 23.0 1.7369 0 0 0 0 0 0 0 0
1120 1600 191.0 22.8187 1785 17.0 3.23997 0 0 0 0 0 0 0 0
1120 1680 196.0 35.9813 1849 20.0 0.0 0 0 0 0 0 0 0 0
1120 1760 191.0 24.6221 1847 22.0 9.255 0 0 0 0 0 0 0 0
1120 1840 151.0 20.0102 1810 27.0 2.549 0 0 0 0 0 0 0 0
1120 1920 175.0 34.2282 1745 17.0 3.173 0 0 0 0 0 0 0 0
1120 2000 158.0 32.2954 1691 15.0 0.9421 0 0 0 0 0 0 0 0
1200 400 207.0 36.9783 1890 34.0 7.0483 0 0 0 0 0 0 0 0
1200 480 438.0 95.4184 1937 76.0 16.0811 0 0 0 0 0 0 0 0
1200 560 551.0 101.5023 1895 119.0 19.2584 0 0 0 0 0 0 0 0
1200 640 585.0 92.9358 1814 84.0 16.9014 0 0 0 0 0 0 0 0
1200 720 483.0 92.4555 1805 81.0 20.7116 0 0 0 0 0 0 0 0
1200 800 403.0 77.1944 1739 52.0 10.7652 0 0 0 0 0 0 0 0
1200 880 308.0 40.2327 1783 36.0 5.3428 0 0 0 0 0 0 0 0
1200 960 208.0 57.8437 1700 27.0 3.8029 0 0 0 0 0 0 0 0
1200 1040 196.0 29.5291 1722 28.0 4.1496 0 0 0 0 0 0 0 0
1200 1120 192.0 23.4693 1721 21.0 2.84082 0 0 0 0 0 0 0 0
1200 1200 167.0 19.0299 1708 13.0 1.23412 0 0 0 0 0 0 0 0
1200 1280 167.0 20.38092 1788 16.0 1.1968 0 0 0 0 0 0 0 0
1200 1360 167.0 21.23974 1783 18.0 0.6744 0 0 0 0 0 0 0 0
1200 1440 173.0 13.94608 1832 18.0 0.0144 0 0 0 0 0 0 0 0
1200 1520 177.0 10.08979 1766 13.0 0.22849 0 0 0 0 0 0 0 0
1200 1600 137.0 32.26797 1780 18.0 0.0 0 0 0 0 0 0 0 0
1200 1680 146.0 12.30542 1800 24.0 0.57871 0 0 0 0 0 0 0 0
1200 1760 132.0 19.24151 1838 11.0 2.84009 0 0 0 0 0 0 0 0
1200 1840 143.0 16.29151 1772 13.0 0.20507 0 0 0 0 0 0 0 0
1200 1920 131.0 19.21142 1740 4.0 0.63662 0 0 0 0 0 0 0 0
1200 2000 141.0 11.48537 1818 15.0 0.30464 0 0 0 0 0 0 0 0
1280 400 210.0 47.3562 1802 28.0 12.1315 0 0 0 0 0 0 0 0
1280 480 432.0 92.7042 1972 74.0 10.9335 0 0 0 0 0 0 0 0
1280 560 537.0 108.9529 1880 108.0 18.2916 0 0 0 0 0 0 0 0
1280 640 578.0 117.245 1910 93.0 7.3825 0 0 0 0 0 0 0 0
1280 720 481.0 84.0824 1797 63.0 6.4346 0 0 0 0 0 0 0 0
1280 800 364.0 71.0744 1783 49.0 4.0044 0 0 0 0 0 0 0 0
1280 880 259.0 32.6502 1771 29.0 4.0227 0 0 0 0 0 0 0 0
1280 960 213.0 39.1662 1812 26.0 2.916 0 0 0 0 0 0 0 0
1280 1040 165.0 30.59505 1796 22.0 1.66945 0 0 0 0 0 0 0 0
1280 1120 164.0 35.6835 1787 20.0 6.591 0 0 0 0 0 0 0 0
1280 1200 128.0 13.88404 1741 11.0 2.34008 0 0 0 0 0 0 0 0
1280 1280 126.0 21.76624 1779 11.0 0.0288 0 0 0 0 0 0 0 0
1280 1360 107.0 8.48958 1805 10.0 0.37663 0 0 0 0 0 0 0 0
1280 1440 120.0 8.34186 1793 14.0 0.18686 0 0 0 0 0 0 0 0
1280 1520 112.0 12.78153 1862 9.0 0.36367 0 0 0 0 0 0 0 0
1280 1600 102.0 7.45053 1825 16.0 0.18827 0 0 0 0 0 0 0 0
1280 1680 95.0 4.27849 1746 14.0 3.29607 0 0 0 0 0 0 0 0
1280 1760 101.0 10.22766 1878 22.0 0.0144 0 0 0 0 0 0 0 0
1280 1840 98.0 10.91686 1783 14.0 0.43339 0 0 0 0 0 0 0 0
1280 1920 110.0 14.65887 1821 9.0 5.61855 0 0 0 0 0 0 0 0
1280 2000 113.0 5.89954 1790 16.0 0.5962 0 0 0 0 0 0 0 0
1360 400 185.0 51.5115 1847 31.0 6.0422 0 0 0 0 0 0 0 0
1360 480 451.0 100.7657 1931 73.0 9.8943 0 0 0 0 0 0 0 0
1360 560 614.0 105.7095 1933 96.0 12.8225 0 0 0 0 0 0 0 0
1360 640 559.0 93.7504 1789 86.0 11.1029 0 0 0 0 0 0 0 0
1360 720 465.0 84.0536 1749 75.0 11.0525 0 0 0 0 0 0 0 0
1360 800 353.0 52.3306 1731 46.0 8.3188 0 0 0 0 0 0 0 0
1360 880 238.0 54.0635 1813 32.0 9.4202 0 0 0 0 0 0 0 0
1360 960 185.0 25.64294 1772 28.0 1.1943 0 0 0 0 0 0 0 0
1360 1040 143.0 14.17234 1793 11.0 5.14188 0 0 0 0 0 0 0 0
1360 1120 129.0 17.48334 1798 10.0 0.29121 0 0 0 0 0 0 0 0
1360 1200 109.0 10.96041 1781 22.0 0.0 0 0 0 0 0 0 0 0
1360 1280 101.0 12.91441 1790 13.0 0.0144 0 0 0 0 0 0 0 0
1360 1360 108.0 20.73382 1825 8.0 3.88928 0 0 0 0 0 0 0 0
1360 1440 108.0 9.39321 1838 13.0 0.59294 0 0 0 0 0 0 0 0
1360 1520 99.0 9.95809 1712 13.0 3.27645 0 0 0 0 0 0 0 0
1360 1600 88.0 15.04082 1765 13.0 1.20895 0 0 0 0 0 0 0 0
1360 1680 78.0 13.6159 1787 12.0 0.0144 0 0 0 0 0 0 0 0
1360 1760 97.0 7.15617 1799 15.0 0.0 0 0 0 0 0 0 0 0
1360 1840 93.0 19.57221 1831 14.0 0.52414 0 0 0 0 0 0 0 0
1360 1920 93.0 5.62885 1815 10.0 0.0 0 0 0 0 0 0 0 0
1360 2000 82.0 6.33256 1789 8.0 0.23687 0 0 0 0 0 0 0 0
1440 400 189.0 31.8195 1857 30.0 8.1575 0 0 0 0 0 0 0 0
1440 480 448.0 77.0472 1916 76.0 16.3182 0 0 0 0 0 0 0 0
1440 560 587.0 101.4003 1933 91.0 17.9551 0 0 0 0 0 0 0 0
1440 640 556.0 93.366 1858 93.0 11.1351 0 0 0 0 0 0 0 0
1440 720 475.0 71.2114 1787 70.0 5.6529 0 0 0 0 0 0 0 0
1440 800 319.0 53.5577 1761 47.0 7.3212 0 0 0 0 0 0 0 0
1440 880 247.0 48.8468 1783 28.0 3.2786 0 0 0 0 0 0 0 0
1440 960 155.0 26.2983 1739 24.0 6.8295 0 0 0 0 0 0 0 0
1440 1040 108.0 12.66016 1784 19.0 3.03538 0 0 0 0 0 0 0 0
1440 1120 120.0 20.62241 1818 15.0 0.41079 0 0 0 0 0 0 0 0
1440 1200 95.0 10.18486 1810 11.0 0.0144 0 0 0 0 0 0 0 0
1440 1280 81.0 8.79161 1838 12.0 0.65619 0 0 0 0 0 0 0 0
1440 1360 77.0 3.246104 1759 18.0 0.0288 0 0 0 0 0 0 0 0
1440 1440 90.0 12.78493 1862 14.0 1.62809 0 0 0 0 0 0 0 0
1440 1520 79.0 5.36209 1718 19.0 0.29937 0 0 0 0 0 0 0 0
1440 1600 83.0 4.24757 1776 12.0 0.38361 0 0 0 0 0 0 0 0
1440 1680 88.0 1.927904 1842 10.0 0.0 0 0 0 0 0 0 0 0
1440 1760 71.0 3.27281 1823 7.0 0.35037 0 0 0 0 0 0 0 0
1440 1840 71.0 4.34399 1786 14.0 0.36266 0 0 0 0 0 0 0 0
1440 1920 70.0 4.24966 1797 8.0 0.0 0 0 0 0 0 0 0 0
1440 2000 64.0 4.13075 1814 11.0 0.35751 0 0 0 0 0 0 0 0
1520 400 179.0 60.1859 1829 31.0 10.1241 0 0 0 0 0 0 0 0
1520 480 419.0 101.1979 1915 75.0 10.8926 0 0 0 0 0 0 0 0
1520 560 535.0 101.0711 1887 123.0 10.1069 0 0 0 0 0 0 0 0
1520 640 508.0 90.495 1811 88.0 9.8539 0 0 0 0 0 0 0 0
1520 720 432.0 70.5478 1738 62.0 7.2996 0 0 0 0 0 0 0 0
1520 800 309.0 58.1089 1773 48.0 14.233 0 0 0 0 0 0 0 0
1520 880 235.0 32.2808 1768 21.0 7.4365 0 0 0 0 0 0 0 0
1520 960 130.0 25.28544 1768 20.0 1.15066 0 0 0 0 0 0 0 0
1520 1040 114.0 15.05538 1763 16.0 1.06975 0 0 0 0 0 0 0 0
1520 1120 90.0 7.23327 1781 12.0 2.09904 0 0 0 0 0 0 0 0
1520 1200 65.0 11.28105 1805 12.0 0.0144 0 0 0 0 0 0 0 0
1520 1280 80.0 8.89801 1774 10.0 0.0288 0 0 0 0 0 0 0 0
1520 1360 78.0 8.78856 1858 14.0 0.73629 0 0 0 0 0 0 0 0
1520 1440 76.0 6.45996 1768 6.0 0.74752 0 0 0 0 0 0 0 0
1520 1520 67.0 8.16705 1768 7.0 0.0144 0 0 0 0 0 0 0 0
1520 1600 61.0 8.13608 1794 13.0 0.39266 0 0 0 0 0 0 0 0
1520 1680 80.0 2.48371 1758 9.0 0.0288 0 0 0 0 0 0 0 0
1520 1760 65.0 2.882236 1801 15.0 0.858044 0 0 0 0 0 0 0 0
1520 1840 70.0 9.8137 1782 9.0 0.0144 0 0 0 0 0 0 0 0
1520 1920 69.0 14.70669 1769 10.0 0.0144 0 0 0 0 0 0 0 0
1520 2000 77.0 6.1668 1859 18.0 0.79235 0 0 0 0 0 0 0 0
1600 400 184.0 47.6391 1901 24.0 4.095 0 0 0 0 0 0 0 0
1600 480 395.0 86.7271 1904 80.0 9.3719 0 0 0 0 0 0 0 0
1600 560 542.0 92.4859 1952 76.0 13.1754 0 0 0 0 0 0 0 0
1600 640 532.0 93.1999 1802 106.0 9.6314 0 0 0 0 0 0 0 0
1600 720 447.0 61.1862 1769 56.0 8.9796 0 0 0 0 0 0 0 0
1600 800 287.0 44.6361 1715 37.0 9.5841 0 0 0 0 0 0 0 0
1600 880 211.0 29.1129 1778 26.0 11.4646 0 0 0 0 0 0 0 0
1600 960 121.0 15.10489 1761 22.0 0.26871 0 0 0 0 0 0 0 0
1600 1040 103.0 17.67291 1745 14.0 1.13124 0 0 0 0 0 0 0 0
1600 1120 79.0 9.81441 1800 14.0 0.0 0 0 0 0 0 0 0 0
1600 1200 71.0 6.23969 1860 20.0 0.20277 0 0 0 0 0 0 0 0
1600 1280 70.0 5.134358 1743 19.0 0.0 0 0 0 0 0 0 0 0
1600 1360 69.0 8.72079 1767 19.0 0.17614 0 0 0 0 0 0 0 0
1600 1440 76.0 2.59161 1779 8.0 2.36467 0 0 0 0 0 0 0 0
1600 1520 70.0 4.552564 1791 9.0 0.0144 0 0 0 0 0 0 0 0
1600 1600 69.0 7.238074 1830 17.0 0.0144 0 0 0 0 0 0 0 0
1600 1680 77.0 6.02807 1779 7.0 0.0 0 0 0 0 0 0 0 0
1600 1760 59.0 6.77083 1766 13.0 0.69032 0 0 0 0 0 0 0 0
