1040  2000  5.515000
1120  400  12.715150
1120  480  14.612100
1120  560  16.469700
1120  640  17.221199
1120  720  18.557550
1120  800  19.324249
1120  880  19.609051
1120  960  19.042450
1120  1040  16.757599
1120  1120  15.657599
1120  1200  14.406075
1120  1280  13.857580
1120  1360  11.036365
1120  1440  9.097290
1120  1520  8.796900
1120  1600  8.324700
1120  1680  7.057955
1120  1760  7.720805
1120  1840  6.637275
1120  1920  7.914200
1120  2000  4.780910
1200  400  13.287900
1200  480  14.418200
1200  560  16.112099
1200  640  17.642448
1200  720  19.166649
1200  800  20.757599
1200  880  21.193951
1200  960  21.075800
1200  1040  20.196949
1200  1120  17.872749
1200  1200  18.618200
1200  1280  16.236370
1200  1360  13.084875
1200  1440  11.342410
1200  1520  10.271650
1200  1600  9.674950
1200  1680  8.127150
1200  1760  8.179750
1200  1840  7.325195
1200  1920  7.891000
1200  2000  7.526560
1280  400  12.812150
1280  480  14.799999
1280  560  17.103001
1280  640  18.663601
1280  720  19.757599
1280  800  22.151501
1280  880  22.878799
1280  960  23.730299
1280  1040  23.466650
1280  1120  20.836399
1280  1200  20.551550
1280  1280  20.539400
1280  1360  18.015150
1280  1440  13.851530
1280  1520  12.087894
1280  1600  10.970300
1280  1680  9.636200
1280  1760  9.201300
1280  1840  8.591050
1280  1920  8.892750
1280  2000  8.009485
1360  400  12.866700
1360  480  14.687901
1360  560  16.760601
1360  640  18.372749
1360  720  21.193951
1360  800  22.745499
1360  880  25.009100
1360  960  26.354551
1360  1040  26.678749
1360  1120  25.954500
1360  1200  25.969700
1360  1280  21.757599
1360  1360  21.606050
1360  1440  20.775749
1360  1520  15.591499
1360  1600  13.695000
1360  1680  11.608050
1360  1760  10.540600
1360  1840  9.116750
1360  1920  12.021300
1360  2000  8.488820
1440  400  13.203000
1440  480  15.578800
1440  560  18.051498
1440  640  18.348499
1440  720  20.951550
1440  800  22.893951
1440  880  26.463650
1440  960  27.666700
1440  1040  28.733351
1440  1120  29.869699
1440  1200  28.421200
1440  1280  26.290901
1440  1360  23.981850
1440  1440  22.287251
1440  1520  20.507401
1440  1600  17.506199
1440  1680  14.913651
1440  1760  12.416450
1440  1840  13.025050
1440  1920  11.129400
1440  2000  10.022900
1520  400  13.939400
1520  480  15.872700
1520  560  17.124250
1520  640  18.196999
1520  720  20.527300
1520  800  24.081799
1520  880  26.742451
1520  960  29.309050
1520  1040  31.166700
1520  1120  32.906052
1520  1200  32.609100
1520  1280  32.790901
1520  1360  29.557600
1520  1440  26.178749
1520  1520  24.810150
1520  1600  21.463949
1520  1680  17.941349
1520  1760  17.198950
1520  1840  13.894950
1520  1920  13.133200
1520  2000  13.662600
1600  400  14.787899
1600  480  14.281799
1600  560  16.600000
1600  640  17.815149
1600  720  21.024200
1600  800  23.799999
1600  880  27.466650
1600  960  30.612150
1600  1040  33.576347
1600  1120  34.933300
1600  1200  36.872700
1600  1280  36.396999
1600  1360  34.866650
1600  1440  32.509048
1600  1520  30.669651
1600  1600  30.437599
1600  1680  25.221500
1600  1760  23.119551
1600  1840  20.040901
1600  1920  15.520900
1600  2000  13.867399
1680  400  12.742451
1680  480  15.078800
1680  560  16.806049
1680  640  18.130301
1680  720  20.390900
1680  800  23.339399
1680  880  26.142401
1680  960  29.512100
1680  1040  33.551498
1680  1120  38.396950
1680  1200  39.915150
1680  1280  41.257549
1680  1360  40.409050
1680  1440  37.790951
1680  1520  34.581200
1680  1600  31.520901
1680  1680  32.407402
1680  1760  27.930901
1680  1840  25.045750
1680  1920  21.149549
1680  2000  19.754850
1760  400  13.030300
1760  480  16.027300
1760  560  16.387850
1760  640  17.924250
1760  720  20.603050
1760  800  23.851551
1760  880  27.163651
1760  960  31.539351
1760  1040  34.909100
1760  1120  38.390900
1760  1200  41.854549
1760  1280  45.733299
1760  1360  46.954552
1760  1440  50.502998
1760  1520  42.175751
1760  1600  43.400299
1760  1680  58.395000
1760  1760  33.894249
1760  1840  30.168800
1760  1920  26.670300
1760  2000  29.347401
1840  400  15.418200
1840  480  14.793950
1840  560  16.445450
1840  640  17.660601
1840  720  20.054550
1840  800  23.166651
1840  880  26.942450
1840  960  30.963600
1840  1040  35.503048
1840  1120  40.457600
1840  1200  44.009048
1840  1280  49.493950
1840  1360  50.772751
1840  1440  53.221249
1840  1520  52.027302
1840  1600  51.857548
1840  1680  42.772247
1840  1760  39.486050
1840  1840  40.515450
1840  1920  28.448050
1840  2000  26.955299
1920  400  13.563650
1920  480  14.463600
1920  560  16.075750
1920  640  17.724249
1920  720  20.509100
1920  800  23.472750
1920  880  27.060600
1920  960  30.099998
1920  1040  37.936352
1920  1120  41.612152
1920  1200  47.157600
1920  1280  51.439400
1920  1360  56.615150
1920  1440  62.154552
1920  1520  60.445450
1920  1600  56.290001
1920  1680  59.876949
1920  1760  47.129398
1920  1840  44.545147
1920  1920  41.532097
1920  2000  40.233948
2000  400  12.612100
2000  480  15.051500
2000  560  15.893950
2000  640  18.436350
2000  720  20.112150
2000  800  22.221199
2000  880  26.045448
2000  960  30.736401
2000  1040  35.621201
2000  1120  41.336349
2000  1200  46.663651
2000  1280  52.860600
2000  1360  61.194702
2000  1440  65.220001
2000  1520  64.340004
2000  1600  63.529999
2000  1680  60.303051
2000  1760  58.132401
2000  1840  51.617752
2000  1920  48.737598
2000  2000  51.573502 
