160 160 24.0 7.00986 10000 7.0 1.876108 0.0 0.0 30.0 5.51749 0 0 0 0 0 0 0 0 0 0
160 240 181.0 34.86733 10000 44.0 15.64919 5.0 0.866445 157.0 32.40107 0 0 0 0 0 0 0 0 0 0
160 320 187.0 37.85215 10000 46.0 9.71631 7.0 0.4215 133.0 21.55775 0 0 0 0 0 0 0 0 0 0
160 400 146.0 41.52588 10000 37.0 11.662671 1.0 2.12488 79.0 19.89832 0 0 0 0 0 0 0 0 0 0
160 480 126.0 50.0486 10000 41.0 27.18689 6.0 6.644618 94.0 20.4067 0 0 0 0 0 0 0 0 0 0
160 560 106.0 39.92012 10000 30.0 6.920116 3.0 1.338045 65.0 17.41398 0 0 0 0 0 0 0 0 0 0
160 640 97.0 23.74291 10000 35.0 7.5917 4.0 0.736561 54.0 14.44958 0 0 0 0 0 0 0 0 0 0
160 720 72.0 18.64881 10000 25.0 8.552712 2.0 0.542095 41.0 15.27885 0 0 0 0 0 0 0 0 0 0
160 800 47.0 16.89191 10000 16.0 6.530159 3.0 1.40528 45.0 12.44156 0 0 0 0 0 0 0 0 0 0
160 880 62.0 10.61873 10000 21.0 2.022428 6.0 0.176146 55.0 6.74339 0 0 0 0 0 0 0 0 0 0
160 960 79.0 11.10079 10000 32.0 4.455824 5.0 1.510444 40.0 4.8383 0 0 0 0 0 0 0 0 0 0
160 1040 72.0 11.84009 10000 31.0 6.093588 3.0 0.342976 40.0 14.60531 0 0 0 0 0 0 0 0 0 0
160 1120 61.0 13.97202 10000 30.0 6.78631 6.0 1.135873 37.0 5.3639 0 0 0 0 0 0 0 0 0 0
160 1200 65.0 23.83533 10000 22.0 10.5729 3.0 4.804749 33.0 7.30215 0 0 0 0 0 0 0 0 0 0
160 1280 50.0 27.87643 10000 9.0 7.422701 2.0 0.174213 36.0 7.13092 0 0 0 0 0 0 0 0 0 0
160 1360 49.0 16.55848 10000 17.0 8.009514 1.0 1.973409 32.0 5.18529 0 0 0 0 0 0 0 0 0 0
160 1440 54.0 13.5923 10000 20.0 3.60684 3.0 0.518102 35.0 4.4285 0 0 0 0 0 0 0 0 0 0
160 1520 50.0 9.45675 10000 17.0 3.565794 2.0 1.15897 31.0 9.41731 0 0 0 0 0 0 0 0 0 0
160 1600 51.0 15.49988 10000 11.0 4.285254 4.0 1.86838 31.0 4.45232 0 0 0 0 0 0 0 0 0 0
160 1680 59.0 18.70888 10000 23.0 6.524169 0.0 3.47788 37.0 4.27853 0 0 0 0 0 0 0 0 0 0
160 1760 62.0 7.728658 10000 23.0 2.488217 3.0 0.169798 21.0 3.630102 0 0 0 0 0 0 0 0 0 0
160 1840 61.0 11.70986 9999 26.0 5.004499 5.0 0.404482 39.0 3.61062 0 0 0 0 0 0 0 0 0 0
160 1920 47.0 6.94788 9999 20.0 4.58987 3.0 0.387083 30.0 4.01215 0 0 0 0 0 0 0 0 0 0
160 2000 44.0 10.32017 10000 13.0 5.958039 1.0 2.59135 25.0 4.82512 0 0 0 0 0 0 0 0 0 0
240 160 149.0 56.9169 10000 42.0 25.18739 7.0 2.886383 106.0 29.936 0 0 0 0 0 0 0 0 0 0
240 240 428.0 75.6095 10000 93.0 21.58406 6.0 2.052651 355.0 55.9474 0 0 0 0 0 0 0 0 0 0
240 320 700.0 101.0504 10000 130.0 31.78335 8.0 8.983971 688.0 53.8087 0 0 0 0 0 0 0 0 0 0
240 400 817.0 79.3486 10000 150.0 22.7287 13.0 2.016422 647.0 66.3619 0 0 0 0 0 0 0 0 0 0
240 480 761.0 84.578 10000 178.0 25.43273 22.0 2.763767 540.0 54.8961 0 0 0 0 0 0 0 0 0 0
240 560 663.0 76.8452 10000 170.0 25.09672 18.0 2.690557 510.0 47.2575 0 0 0 0 0 0 0 0 0 0
240 640 611.0 69.5932 10000 150.0 23.93823 12.0 3.859342 487.0 52.2693 0 0 0 0 0 0 0 0 0 0
240 720 586.0 71.4707 10000 138.0 20.69737 15.0 1.517941 433.0 49.1057 0 0 0 0 0 0 0 0 0 0
240 800 566.0 67.0728 10000 162.0 24.63351 20.0 3.733248 446.0 37.4665 0 0 0 0 0 0 0 0 0 0
240 880 506.0 66.1486 10000 109.0 22.24287 11.0 4.374267 423.0 33.8945 0 0 0 0 0 0 0 0 0 0
240 960 535.0 60.70492 10000 148.0 16.57068 18.0 2.423862 405.0 41.84908 0 0 0 0 0 0 0 0 0 0
240 1040 513.0 67.859 10000 111.0 29.22069 11.0 10.458716 408.0 37.7524 0 0 0 0 0 0 0 0 0 0
240 1120 486.0 54.9526 10000 104.0 20.9081 6.0 3.136808 420.0 35.2767 0 0 0 0 0 0 0 0 0 0
240 1200 493.0 63.9137 10000 98.0 22.89423 11.0 5.656424 409.0 34.3652 0 0 0 0 0 0 0 0 0 0
240 1280 523.0 57.8258 10000 114.0 16.84896 13.0 3.353284 424.0 29.1419 0 0 0 0 0 0 0 0 0 0
240 1360 506.0 75.9528 10000 118.0 35.56574 10.0 5.087699 418.0 43.4194 0 0 0 0 0 0 0 0 0 0
240 1440 481.0 57.7657 10000 105.0 17.43834 12.0 4.702815 419.0 30.9872 0 0 0 0 0 0 0 0 0 0
240 1520 500.0 51.3103 10000 120.0 16.55443 18.0 0.0 386.0 39.2443 0 0 0 0 0 0 0 0 0 0
240 1600 436.0 55.1277 10000 89.0 11.25039 5.0 0.348717 411.0 35.8857 0 0 0 0 0 0 0 0 0 0
240 1680 499.0 47.81021 10000 124.0 17.47036 12.0 0.919944 384.0 42.30879 0 0 0 0 0 0 0 0 0 0
240 1760 445.0 60.61647 10000 90.0 22.956926 10.0 0.924056 439.0 33.61273 0 0 0 0 0 0 0 0 0 0
240 1840 482.0 61.85374 10000 108.0 29.1486 11.0 14.571954 413.0 38.97376 0 0 0 0 0 0 0 0 0 0
240 1920 493.0 57.8241 10000 109.0 16.13136 7.0 3.390033 415.0 45.7041 0 0 0 0 0 0 0 0 0 0
240 2000 473.0 44.84219 10000 99.0 15.53779 16.0 1.516068 400.0 35.49191 0 0 0 0 0 0 0 0 0 0
320 160 158.0 44.00189 10000 43.0 11.71652 7.0 3.109287 89.0 27.79051 0 0 0 0 0 0 0 0 0 0
320 240 515.0 111.9069 10000 97.0 31.78742 8.0 7.388919 515.0 75.0998 0 0 0 0 0 0 0 0 0 0
320 320 984.0 140.4715 10000 223.0 57.44155 27.0 4.052217 768.0 90.7949 0 0 0 0 0 0 0 0 0 0
320 400 1337.0 136.6653 10000 317.0 42.66336 36.0 7.61321 1044.0 109.2474 0 0 0 0 0 0 0 0 0 0
320 480 1456.0 134.6678 10000 371.0 46.99967 32.0 7.48622 1052.0 86.3804 0 0 0 0 0 0 0 0 0 0
320 560 1401.0 143.9062 10000 383.0 41.33363 36.0 6.841868 969.0 85.2591 0 0 0 0 0 0 0 0 0 0
320 640 1295.0 131.8109 10000 334.0 44.94909 40.0 12.81037 939.0 93.3261 0 0 0 0 0 0 0 0 0 0
320 720 1256.0 151.4608 10000 362.0 55.2163 54.0 8.31828 854.0 68.4385 0 0 0 0 0 0 0 0 0 0
320 800 1168.0 128.3565 10000 370.0 44.63656 42.0 6.277114 783.0 74.81 0 0 0 0 0 0 0 0 0 0
320 880 1187.0 106.2506 10000 331.0 40.1024 43.0 12.815364 767.0 71.312 0 0 0 0 0 0 0 0 0 0
320 960 1169.0 132.5739 10000 338.0 50.93009 37.0 6.670833 803.0 86.7667 0 0 0 0 0 0 0 0 0 0
320 1040 1116.0 136.769 10000 300.0 42.72248 40.0 13.14253 762.0 84.2159 0 0 0 0 0 0 0 0 0 0
320 1120 1137.0 135.9218 10000 288.0 54.96097 34.0 12.147465 749.0 66.5781 0 0 0 0 0 0 0 0 0 0
320 1200 1135.0 119.4964 10000 325.0 45.85346 32.0 7.517618 778.0 62.3678 0 0 0 0 0 0 0 0 0 0
320 1280 1067.0 117.2021 10000 267.0 49.12549 30.0 10.5256 784.0 79.7919 0 0 0 0 0 0 0 0 0 0
320 1360 1076.0 140.1512 10000 290.0 67.00554 30.0 10.89721 749.0 75.9918 0 0 0 0 0 0 0 0 0 0
320 1440 1095.0 103.445 10000 283.0 40.34675 37.0 9.109867 779.0 61.2113 0 0 0 0 0 0 0 0 0 0
320 1520 1069.0 116.1289 10000 316.0 45.03559 32.0 7.017169 788.0 67.6545 0 0 0 0 0 0 0 0 0 0
320 1600 1061.0 135.0594 10000 289.0 67.7714 44.0 17.559666 722.0 73.989 0 0 0 0 0 0 0 0 0 0
320 1680 1128.0 124.2872 10000 297.0 41.64478 28.0 7.124252 760.0 56.636 0 0 0 0 0 0 0 0 0 0
320 1760 1140.0 121.3224 10000 281.0 44.72607 36.0 9.725215 772.0 83.6425 0 0 0 0 0 0 0 0 0 0
320 1840 1061.0 103.3979 10000 261.0 40.65009 36.0 2.616128 817.0 58.6833 0 0 0 0 0 0 0 0 0 0
320 1920 1121.0 112.6637 10000 316.0 40.63955 35.0 10.11505 794.0 57.6187 0 0 0 0 0 0 0 0 0 0
320 2000 1080.0 126.241 10000 296.0 48.01709 33.0 10.56358 789.0 77.5522 0 0 0 0 0 0 0 0 0 0
400 160 143.0 49.36755 10000 43.0 14.86187 6.0 2.699478 99.0 24.84335 0 0 0 0 0 0 0 0 0 0
400 240 543.0 96.2354 10000 91.0 20.6656 6.0 1.438774 547.0 86.6863 0 0 0 0 0 0 0 0 0 0
400 320 1067.0 171.493 10000 200.0 40.95129 20.0 2.825093 1072.0 133.945 0 0 0 0 0 0 0 0 0 0
400 400 1590.0 197.9942 10000 505.0 73.9342 64.0 8.72087 917.0 119.0836 0 0 0 0 0 0 0 0 0 0
