1040 800 500.0 9976 2073 0.183300003409
1040 880 150.0 9998 2482 0.109999999404
1040 880 50.0 9995 1451 0.111000001431
1040 880 500.0 9985 2050 0.105999998748
1040 960 150.0 9997 2414 0.064099997282
1040 960 50.0 9993 1386 0.0653999969363
1040 960 500.0 9988 2096 0.0628999993205
1120 1040 1000.0 9954 1768 0.0315000005066
1120 1040 150.0 9998 2497 0.033100001514
1120 1040 50.0 9994 1396 0.0340000018477
1120 1040 500.0 9987 2161 0.0320999994874
1120 1120 1000.0 9977 2058 0.0186999998987
1120 1120 150.0 9999 2407 0.0198999997228
1120 1120 50.0 9989 1346 0.0205000005662
1120 1120 500.0 9995 2164 0.0189999993891
1120 1200 1000.0 9983 1443 0.0113000003621
1120 1200 150.0 10000 1701 0.0120000001043
1120 1200 50.0 9995 954 0.0126000000164
1120 1200 500.0 7997 1160 0.0115000000224
1120 1280 1000.0 9989 1425 0.00689999992028
1120 1280 150.0 8000 1157 0.00760000012815
1120 1280 50.0 9990 902 0.00789999961853
1120 1280 500.0 9992 1318 0.00710000004619
1120 1360 1000.0 9990 1394 0.00439999997616
1120 1360 150.0 9999 1374 0.00490000005811
1120 1360 50.0 9986 880 0.00520000001416
1120 1360 500.0 9996 1208 0.00449999980628
1120 1440 1000.0 9993 1415 0.00289999996312
1120 1440 150.0 9998 1389 0.00329999998212
1120 1440 50.0 9986 900 0.00359999993816
1120 1520 1000.0 9991 1407 0.00190000003204
1120 1520 150.0 5999 899 0.00230000005104
1120 1520 50.0 9980 878 0.00249999994412
1120 1520 500.0 9996 1240 0.00209999992512
1120 1600 1000.0 9995 1418 0.00139999995008
1120 1600 150.0 9995 1404 0.00170000002254
1120 1600 50.0 9972 929 0.00190000003204
1120 1680 1000.0 9982 1519 0.00109999999404
1120 1680 150.0 9995 1457 0.00130000000354
1120 1680 50.0 9977 869 0.00150000001304
1120 1680 500.0 9996 1282 0.00109999999404
1120 1760 1000.0 9991 1451 0.00089999998454
1120 1760 150.0 9998 1533 0.00109999999404
1120 1760 50.0 9979 862 0.001200000057
1120 1840 1000.0 9986 1447 0.000699999975041
1120 1840 150.0 10000 1488 0.00089999998454
1120 1840 50.0 9981 829 0.0010000000475
1120 1920 1000.0 9991 1578 0.000699999975041
1120 1920 150.0 9998 1493 0.00079999997979
1120 1920 50.0 9981 796 0.00089999998454
1120 1920 500.0 9993 1271 0.000699999975041
1120 2000 1000.0 9978 1562 0.000600000028498
1120 2000 150.0 9999 1522 0.00079999997979
1120 2000 50.0 9973 774 0.00079999997979
1120 2000 500.0 9994 1376 0.000699999975041
1120 400 150.0 9991 2086 4.74300003052
1120 400 50.0 9980 1491 4.86000013351
1120 480 150.0 9996 2374 2.15300011635
1120 480 50.0 9993 1592 2.16799998283
1120 560 150.0 9998 2412 1.06400001049
1120 560 50.0 9991 1652 1.0720000267
1120 560 500.0 9947 1780 1.03699994087
1120 640 150.0 9995 2548 0.559800028801
1120 640 50.0 9990 1675 0.559300005436
1120 640 500.0 9961 1944 0.53979998827
1120 720 150.0 9997 2562 0.302899986506
1120 720 50.0 9997 1604 0.304300010204
1120 720 500.0 9968 2060 0.291200011969
1120 800 150.0 9997 2511 0.168300002813
1120 800 50.0 9991 1557 0.171000003815
1120 800 500.0 9983 2108 0.163100004196
1120 880 150.0 9999 2503 0.095600001514
1120 880 50.0 9997 1500 0.096400000155
1120 880 500.0 9988 2147 0.0931999981403
1120 960 150.0 9999 2466 0.056099999696
1120 960 50.0 9993 1409 0.0575999990106
1120 960 500.0 9984 2223 0.0538000017405
1200 1040 1000.0 9956 1715 0.0275999996811
1200 1040 150.0 10000 2471 0.0294000003487
1200 1040 50.0 9993 1325 0.0297999996692
1200 1040 500.0 9982 2195 0.0280000008643
1200 1120 1000.0 9973 1986 0.0162000004202
1200 1120 150.0 9998 2420 0.0172000005841
1200 1120 50.0 9999 1254 0.0177999995649
1200 1120 500.0 9994 2171 0.0164999999106
1200 1200 1000.0 9970 2094 0.00949999969453
1200 1200 150.0 9998 2280 0.0103000001982
1200 1200 50.0 9997 1290 0.0108000002801
1200 1200 500.0 9992 2089 0.0097000002861
1200 1280 1000.0 9990 1425 0.00579999992624
1200 1280 150.0 10000 1665 0.00639999983832
1200 1280 50.0 9990 937 0.00659999996424
1200 1280 500.0 9996 1505 0.00579999992624
1200 1360 1000.0 9990 1296 0.00350000010803
1200 1360 50.0 9986 908 0.00419999985024
1200 1360 500.0 9997 1318 0.00359999993816
1200 1440 1000.0 9987 1312 0.00219999998808
1200 1440 150.0 9994 1428 0.00249999994412
1200 1440 50.0 9982 898 0.00270000007004
1200 1440 500.0 9999 1312 0.00219999998808
1200 1520 1000.0 9993 1349 0.00139999995008
1200 1520 50.0 9981 833 0.00190000003204
1200 1520 500.0 9997 1213 0.00150000001304
1200 1600 1000.0 9996 1394 0.00089999998454
1200 1600 150.0 7999 1162 0.001200000057
1200 1600 50.0 9971 831 0.00130000000354
1200 1600 500.0 9996 1254 0.0010000000475
1200 1680 1000.0 9994 1374 0.000699999975041
1200 1680 150.0 9998 1466 0.00089999998454
1200 1680 50.0 9978 875 0.0010000000475
1200 1680 500.0 9996 1245 0.000699999975041
1200 1760 1000.0 9996 1406 0.000500000023749
1200 1760 150.0 9996 1461 0.000699999975041
1200 1760 50.0 9974 898 0.00079999997979
1200 1760 500.0 9997 1264 0.000500000023749
1200 1840 1000.0 9986 1406 0.000399999989895
1200 1840 150.0 9990 1506 0.000500000023749
1200 1840 50.0 9972 834 0.000600000028498
1200 1840 500.0 9993 1262 0.000399999989895
1200 1920 1000.0 9991 1442 0.000300000014249
1200 1920 50.0 9973 854 0.000500000023749
1200 1920 500.0 9997 1296 0.000399999989895
1200 2000 1000.0 9983 1477 0.000300000014249
1200 2000 50.0 9959 793 0.000500000023749
1200 2000 500.0 9998 1309 0.000300000014249
1200 400 150.0 9987 2159 4.42500019073
1200 400 50.0 9990 1479 4.45599985123
1200 480 150.0 9994 2412 1.98399996758
1200 480 50.0 9992 1576 2.01200008392
1200 560 150.0 9998 2479 0.972599983215
1200 560 50.0 9993 1700 0.992100000381
1200 560 500.0 9954 1790 0.949100017548
1200 640 150.0 9996 2549 0.508400022984
1200 640 50.0 9994 1654 0.517700016499
1200 640 500.0 9959 1936 0.490900009871
1200 720 150.0 9997 2523 0.275999993086
1200 720 50.0 9995 1621 0.279300004244
1200 720 500.0 9964 1992 0.267500013113
1200 800 150.0 9996 2612 0.153099998832
1200 800 50.0 9999 1536 0.154899999499
1200 800 500.0 9972 2128 0.150099992752
1200 880 150.0 9996 2517 0.0869999974966
1200 880 50.0 9997 1540 0.0876000002027
1200 880 500.0 9976 2165 0.083400003612
1200 960 150.0 9998 2557 0.049699999392
1200 960 50.0 9994 1414 0.0505000017583
1200 960 500.0 9985 2246 0.0483999997377
1280 1040 1000.0 9961 1767 0.0249000005424
1280 1040 150.0 9998 2477 0.0261000003666
1280 1040 50.0 9996 1340 0.0267999991775
1280 1040 500.0 9990 2311 0.0252000000328
1280 1120 1000.0 9967 2067 0.0143999997526
1280 1120 150.0 9997 2498 0.0153000000864
1280 1120 50.0 9991 1305 0.01600000076
1280 1120 500.0 9993 2279 0.0147000001743
1280 1200 1000.0 9972 2091 0.00839999970049
1280 1200 150.0 9999 2390 0.00910000037402
1280 1200 50.0 9990 1219 0.00949999969453
1280 1200 500.0 9994 2241 0.00850000046194
1280 1280 1000.0 9977 2017 0.00499999988824
1280 1280 150.0 9999 2261 0.0054999999702
1280 1280 50.0 9988 1114 0.00570000009611
1280 1280 500.0 9998 2205 0.00510000018403
1280 1360 1000.0 9991 1429 0.00289999996312
1280 1360 150.0 10000 1636 0.00329999998212
1280 1360 50.0 9981 917 0.00350000010803
1280 1360 500.0 10000 1510 0.00300000002608
1280 1440 1000.0 9993 1354 0.00179999996908
1280 1440 150.0 9996 1497 0.00209999992512
1280 1440 50.0 9982 887 0.00219999998808
1280 1440 500.0 9998 1356 0.00179999996908
1280 1520 1000.0 9997 1275 0.00109999999404
1280 1520 150.0 7997 1227 0.00130000000354
1280 1520 50.0 9981 821 0.00150000001304
1280 1520 500.0 9997 1365 0.00109999999404
1280 1600 1000.0 9992 1289 0.000699999975041
1280 1600 150.0 9996 1393 0.00089999998454
1280 1600 50.0 9974 795 0.0010000000475
1280 1600 500.0 9998 1225 0.000699999975041
1280 1680 1000.0 9997 1382 0.000399999989895
1280 1680 150.0 9995 1437 0.000600000028498
1280 1680 50.0 9971 838 0.000699999975041
1280 1680 500.0 9998 1217 0.000500000023749
1280 1760 1000.0 9994 1368 0.000300000014249
1280 1760 150.0 9995 1496 0.000500000023749
1280 1760 50.0 9961 866 0.000600000028498
1280 1760 500.0 9995 1283 0.000300000014249
1280 1840 150.0 9994 1471 0.000399999989895
1280 1840 50.0 9955 874 0.000399999989895
1280 1840 500.0 9996 1308 0.000300000014249
1280 1920 1000.0 9990 1339 0.000199999994948
1280 1920 150.0 9996 1544 0.000300000014249
1280 1920 50.0 9940 865 0.000399999989895
1280 1920 500.0 9998 1320 0.000199999994948
1280 2000 1000.0 9992 1416 9.99999974738e-05
1280 2000 150.0 9995 1546 0.000199999994948
1280 2000 50.0 9955 816 0.000300000014249
1280 2000 500.0 9993 1359 0.000199999994948
1280 400 150.0 9993 2082 4.08699989319
1280 400 50.0 9991 1396 4.23000001907
1280 480 150.0 9991 2380 1.82799994946
1280 480 50.0 9986 1685 1.85800004005
1280 560 150.0 9996 2457 0.907199978828
1280 560 50.0 9991 1648 0.912599980831
1280 560 500.0 9951 1764 0.879199981689
1280 640 150.0 9997 2484 0.472699999809
1280 640 50.0 9993 1674 0.476700007915
1280 640 500.0 9936 1963 0.462099999189
1280 720 150.0 9995 2593 0.254000008106
1280 720 50.0 9992 1621 0.256300002337
1280 720 500.0 9952 2087 0.244900003076
1280 800 150.0 9999 2560 0.142000004649
1280 800 50.0 9994 1527 0.14280000329
1280 800 500.0 9967 2167 0.136999994516
1280 880 150.0 9998 2546 0.0793000012636
1280 880 50.0 9998 1503 0.0807000026107
1280 880 500.0 9979 2266 0.0772000029683
1280 960 150.0 9997 2469 0.0452000014484
1280 960 50.0 9996 1452 0.0463000014424
1280 960 500.0 9987 2256 0.0439000017941
1360 1040 1000.0 9955 1735 0.0230000000447
1360 1040 150.0 9996 2456 0.0241999998689
1360 1040 50.0 9996 1413 0.0247000008821
1360 1040 500.0 9988 2306 0.0230999998748
1360 1120 1000.0 9965 2082 0.0131999999285
1360 1120 150.0 9996 2471 0.0140000004321
1360 1120 50.0 9992 1269 0.0143999997526
1360 1120 500.0 9986 2283 0.0131999999285
1360 1200 1000.0 9979 2038 0.00749999983236
1360 1200 150.0 9996 2448 0.00829999987036
1360 1200 50.0 9985 1208 0.00860000029206
1360 1200 500.0 9991 2183 0.00769999995828
1360 1280 1000.0 9979 2088 0.00439999997616
1360 1280 150.0 10000 2349 0.00480000022799
1360 1280 50.0 9988 1217 0.00520000001416
1360 1280 500.0 9993 2337 0.00449999980628
1360 1360 1000.0 9988 2086 0.00260000000708
1360 1360 150.0 9996 2279 0.00289999996312
1360 1360 50.0 9984 1138 0.00310000008903
1360 1360 500.0 9998 2222 0.00260000000708
1360 1440 1000.0 9994 1483 0.00150000001304
1360 1440 150.0 9999 1561 0.00170000002254
1360 1440 50.0 9977 892 0.00200000009499
1360 1440 500.0 9998 1612 0.00159999995958
1360 1520 1000.0 9988 1367 0.00089999998454
1360 1520 50.0 9964 872 0.00130000000354
1360 1600 1000.0 9995 1294 0.000500000023749
1360 1600 50.0 9969 794 0.00079999997979
1360 1600 500.0 9994 1299 0.000600000028498
1360 1680 1000.0 9995 1273 0.000300000014249
1360 1680 150.0 9992 1478 0.000500000023749
1360 1680 50.0 9973 850 0.000600000028498
1360 1680 500.0 9999 1257 0.000399999989895
1360 1760 1000.0 9995 1254 0.000199999994948
1360 1760 150.0 9994 1415 0.000300000014249
1360 1760 50.0 9946 844 0.000399999989895
1360 1760 500.0 9995 1238 0.000199999994948
1360 1840 1000.0 9996 1318 9.99999974738e-05
1360 1840 150.0 9991 1498 0.000300000014249
1360 1840 50.0 9946 796 0.000300000014249
1360 1840 500.0 9997 1251 0.000199999994948
1360 1920 1000.0 9995 1394 9.99999974738e-05
1360 1920 150.0 9988 1449 0.000199999994948
1360 1920 50.0 9935 886 0.000300000014249
1360 1920 500.0 9995 1266 9.99999974738e-05
1360 2000 1000.0 9990 1373 9.99999974738e-05
1360 2000 150.0 9996 1486 0.000199999994948
1360 2000 50.0 9951 824 0.000199999994948
1360 2000 500.0 9998 1403 9.99999974738e-05
1360 400 150.0 9995 2170 3.8900001049
1360 400 50.0 9982 1439 3.9319999218
1360 480 150.0 9988 2284 1.72800004482
1360 480 50.0 9990 1606 1.74000000954
1360 560 150.0 9996 2502 0.842899978161
1360 560 50.0 7995 1341 0.847000002861
1360 560 500.0 9943 1740 0.820200026035
1360 640 150.0 9999 2553 0.436800003052
1360 640 50.0 9994 1672 0.444200009108
1360 640 500.0 9950 1986 0.424199998379
1360 720 150.0 9998 2566 0.236300006509
1360 720 50.0 9997 1626 0.238999992609
1360 720 500.0 5974 1239 0.22990000248
1360 800 150.0 9996 2534 0.131099998951
1360 800 50.0 9998 1569 0.134399995208
1360 800 500.0 9978 2069 0.12800000608
1360 880 150.0 9996 2618 0.0746000036597
1360 880 50.0 9998 1541 0.075900003314
1360 880 500.0 9976 2203 0.0712999999523
1360 960 150.0 9995 2526 0.042199999094
1360 960 50.0 9998 1421 0.0428999997675
1360 960 500.0 9982 2235 0.0403999984264
1440 1040 1000.0 9947 1778 0.0212999992073
1440 1040 150.0 9996 2532 0.0226000007242
1440 1040 50.0 9995 1386 0.0230999998748
1440 1040 500.0 9989 2286 0.0218000002205
1440 1120 1000.0 9956 2086 0.0121999997646
1440 1120 150.0 3999 983 0.0130000002682
1440 1120 50.0 9988 1269 0.0133999995887
1440 1120 500.0 9995 2289 0.0122999995947
1440 1200 1000.0 9973 2132 0.00700000021607
1440 1200 150.0 9996 2462 0.00749999983236
1440 1200 50.0 9986 1273 0.00789999961853
1440 1200 500.0 9990 2304 0.00700000021607
1440 1280 1000.0 9977 2126 0.00400000018999
1440 1280 150.0 5996 1394 0.00439999997616
1440 1280 50.0 9992 1158 0.0046999999322
1440 1280 500.0 9992 2280 0.00410000002012
1440 1360 1000.0 9986 2198 0.00230000005104
1440 1360 150.0 7999 1824 0.00260000000708
1440 1360 50.0 9978 1127 0.00279999990016
1440 1360 500.0 9997 2336 0.00230000005104
1440 1440 1000.0 9990 2124 0.00130000000354
1440 1440 150.0 9998 2142 0.00150000001304
1440 1440 50.0 9981 1055 0.00170000002254
1440 1440 500.0 9993 2235 0.00139999995008
1440 1520 150.0 9998 1715 0.00089999998454
1440 1520 50.0 9970 921 0.00109999999404
1440 1520 500.0 9998 1607 0.00079999997979
1440 1600 1000.0 9997 1315 0.000399999989895
1440 1600 50.0 9971 787 0.000699999975041
1440 1600 500.0 9997 1379 0.000500000023749
1440 1680 50.0 9953 827 0.000500000023749
1440 1680 500.0 9995 1361 0.000300000014249
1440 1760 1000.0 9996 1267 0.000199999994948
1440 1760 50.0 9947 828 0.000399999989895
1440 1760 500.0 10000 1275 0.000199999994948
1440 1840 1000.0 9999 1285 9.99999974738e-05
1440 1840 150.0 9990 1472 0.000199999994948
1440 1840 50.0 9934 812 0.000300000014249
1440 1840 500.0 9994 1296 9.99999974738e-05
1440 1920 1000.0 9996 1329 9.99999974738e-05
1440 1920 150.0 9987 1440 9.99999974738e-05
1440 1920 50.0 9918 769 0.000199999994948
1440 1920 500.0 9998 1326 9.99999974738e-05
1440 2000 1000.0 9995 1322 0.0
1440 2000 150.0 5992 893 9.99999974738e-05
1440 2000 50.0 9935 812 0.000199999994948
1440 2000 500.0 9993 1361 9.99999974738e-05
1440 400 150.0 9996 2191 3.65000009537
1440 400 50.0 9990 1494 3.69499993324
1440 480 150.0 9993 2342 1.59399998188
1440 480 50.0 7992 1285 1.62999999523
1440 560 150.0 9993 2480 0.790600001812
1440 560 50.0 9993 1754 0.801400005817
1440 560 500.0 9931 1744 0.758599996567
1440 640 150.0 9997 2593 0.412800014019
1440 640 50.0 9993 1618 0.413899987936
1440 640 500.0 9953 1984 0.396600008011
1440 720 150.0 9998 2578 0.222000002861
1440 720 50.0 9994 1618 0.223299995065
1440 720 500.0 9966 2013 0.214800000191
1440 800 150.0 10000 2631 0.123000003397
1440 800 50.0 9997 1563 0.124300003052
1440 800 500.0 9970 2154 0.118500001729
1440 880 150.0 10000 2530 0.069399997592
1440 880 50.0 9999 1477 0.0706999972463
1440 880 500.0 9970 2190 0.0667999982834
1440 960 150.0 9997 2574 0.0392000004649
1440 960 50.0 9991 1494 0.0401000007987
1440 960 500.0 9984 2262 0.0379000008106
1520 1040 1000.0 9950 1746 0.019999999553
1520 1040 150.0 9995 2635 0.0211999993771
1520 1040 50.0 9994 1415 0.0218000002205
1520 1040 500.0 9987 2230 0.0201999992132
1520 1120 1000.0 9967 2103 0.0115000000224
1520 1120 150.0 9997 2475 0.0121999997646
1520 1120 50.0 9994 1256 0.0126000000164
1520 1120 500.0 9995 2303 0.0115999998525
1520 1200 1000.0 9982 2135 0.00650000013411
1520 1200 150.0 9997 2502 0.00700000021607
1520 1200 50.0 9991 1247 0.00740000000224
1520 1200 500.0 9995 2259 0.00659999996424
1520 1280 1000.0 9976 2205 0.00370000000112
1520 1280 150.0 9994 2401 0.00410000002012
1520 1280 50.0 9985 1152 0.00430000014603
1520 1280 500.0 9996 2325 0.00380000006407
1520 1360 1000.0 9984 2199 0.00209999992512
1520 1360 150.0 9997 2258 0.00240000011399
1520 1360 50.0 9981 1042 0.00260000000708
1520 1360 500.0 9996 2311 0.00219999998808
1520 1440 1000.0 9993 2169 0.001200000057
1520 1440 150.0 9995 2260 0.00139999995008
1520 1440 50.0 9970 1046 0.00159999995958
1520 1440 500.0 9995 2314 0.001200000057
1520 1520 1000.0 9991 2109 0.000699999975041
1520 1520 150.0 5998 1225 0.00089999998454
1520 1520 1500.0 9940 1130 0.000699999975041
1520 1520 50.0 9974 1047 0.0010000000475
1520 1520 500.0 9993 2236 0.000699999975041
1520 1600 1000.0 9998 1490 0.000399999989895
1520 1600 150.0 3999 657 0.000500000023749
1520 1600 1500.0 9973 1757 0.000399999989895
1520 1600 50.0 9962 802 0.000600000028498
1520 1600 500.0 10000 1590 0.000399999989895
1520 1680 1000.0 9997 1327 0.000199999994948
1520 1680 150.0 7994 1148 0.000300000014249
1520 1680 1500.0 9980 1740 0.000199999994948
1520 1680 50.0 9953 731 0.000399999989895
1520 1680 500.0 7998 1144 0.000199999994948
1520 1760 1000.0 9996 1317 9.99999974738e-05
1520 1760 150.0 9983 1398 0.000199999994948
1520 1760 1500.0 9977 1693 9.99999974738e-05
1520 1760 50.0 9937 770 0.000300000014249
1520 1760 500.0 9993 1389 9.99999974738e-05
1520 1840 1000.0 9999 1266 9.99999974738e-05
1520 1840 150.0 9988 1402 0.000199999994948
1520 1840 1500.0 9980 1540 9.99999974738e-05
1520 1840 50.0 9946 762 0.000199999994948
1520 1840 500.0 9992 1301 9.99999974738e-05
1520 1920 1000.0 9995 1307 0.0
1520 1920 150.0 5989 874 9.99999974738e-05
1520 1920 1500.0 9982 1350 0.0
1520 1920 50.0 9915 811 0.000199999994948
1520 1920 500.0 9986 1321 9.99999974738e-05
1520 2000 1000.0 9995 1302 0.0
1520 2000 150.0 9983 1448 9.99999974738e-05
1520 2000 1500.0 9985 1208 0.0
1520 2000 50.0 9916 730 9.99999974738e-05
1520 2000 500.0 9987 1316 0.0
1520 400 150.0 9994 2189 3.48399996758
1520 400 50.0 9976 1453 3.53600001335
1520 480 150.0 9993 2347 1.52300000191
1520 480 50.0 9985 1646 1.54200005531
1520 560 150.0 9997 2522 0.738099992275
1520 560 50.0 9993 1699 0.748399972916
1520 560 500.0 9947 1793 0.709599971771
1520 640 150.0 9996 2551 0.384400010109
1520 640 50.0 9989 1606 0.39280000329
1520 640 500.0 9959 1988 0.371899992228
1520 720 150.0 9997 2576 0.208900004625
1520 720 50.0 9994 1615 0.209900006652
1520 720 500.0 9962 2096 0.201600000262
1520 800 150.0 9998 2644 0.115800000727
1520 800 50.0 9995 1564 0.117499999702
1520 800 500.0 9975 2113 0.109999999404
1520 880 150.0 9998 2628 0.0645999982953
1520 880 50.0 9993 1538 0.0665000006557
1520 880 500.0 9985 2151 0.0627999976277
1520 960 150.0 9999 2598 0.0372000001371
1520 960 50.0 9996 1477 0.0379000008106
1520 960 500.0 9987 2258 0.0357000008225
1600 1040 1000.0 9949 1829 0.0189999993891
1600 1040 150.0 9996 2591 0.0200999993831
1600 1040 50.0 9991 1424 0.0205000005662
1600 1040 500.0 9986 2355 0.0190999992192
1600 1120 1000.0 9971 2023 0.01070000045
1600 1120 150.0 9995 2482 0.0115000000224
1600 1120 50.0 9996 1309 0.0120000001043
1600 1120 500.0 9995 2244 0.0109000001103
1600 1200 1000.0 9974 2160 0.00609999988228
1600 1200 150.0 9995 2513 0.00659999996424
1600 1200 50.0 9991 1244 0.00700000021607
1600 1200 500.0 9992 2300 0.00620000017807
1600 1280 1000.0 9980 2246 0.00350000010803
1600 1280 150.0 9996 2356 0.00380000006407
1600 1280 50.0 9987 1187 0.00410000002012
1600 1280 500.0 9995 2341 0.00359999993816
1600 1360 1000.0 9991 2195 0.00200000009499
1600 1360 150.0 9998 2280 0.00219999998808
1600 1360 50.0 9978 1092 0.00240000011399
1600 1360 500.0 9997 2385 0.00200000009499
1600 1440 1000.0 9988 2236 0.00109999999404
1600 1440 150.0 9996 2230 0.00130000000354
1600 1440 50.0 9969 1076 0.00150000001304
1600 1440 500.0 9996 2282 0.001200000057
1600 1520 1000.0 9994 2192 0.000600000028498
1600 1520 150.0 9990 2159 0.00079999997979
1600 1520 1500.0 9934 1124 0.000600000028498
1600 1520 50.0 9971 929 0.00089999998454
1600 1520 500.0 9993 2309 0.000600000028498
1600 1600 1000.0 9994 2151 0.000300000014249
1600 1600 150.0 9994 2059 0.000500000023749
1600 1600 1500.0 9982 2208 0.000300000014249
1600 1600 50.0 9948 907 0.000600000028498
1600 1600 500.0 9995 2265 0.000399999989895
1600 1680 1000.0 9999 1549 0.000199999994948
1600 1680 150.0 5995 956 0.000300000014249
1600 1680 1500.0 9985 1626 0.000199999994948
1600 1680 50.0 9951 746 0.000399999989895
1600 1680 500.0 9993 1698 0.000199999994948
1600 1760 1000.0 9998 1361 9.99999974738e-05
1600 1760 150.0 7990 1108 0.000199999994948
1600 1760 1500.0 9991 1444 9.99999974738e-05
1600 1760 50.0 9932 730 0.000300000014249
1600 1760 500.0 9996 1453 9.99999974738e-05
1600 1840 1000.0 9999 1314 9.99999974738e-05
1600 1840 150.0 9993 1403 9.99999974738e-05
1600 1840 1500.0 9989 1435 9.99999974738e-05
1600 1840 50.0 9929 765 0.000199999994948
1600 1840 500.0 9991 1349 9.99999974738e-05
1600 1920 1000.0 9997 1276 0.0
1600 1920 150.0 9982 1327 9.99999974738e-05
1600 1920 1500.0 9992 1503 0.0
1600 1920 50.0 9919 754 0.000199999994948
1600 2000 1000.0 9998 1273 0.0
1600 2000 150.0 7984 1067 9.99999974738e-05
1600 2000 1500.0 9994 1526 0.0
1600 2000 50.0 9897 730 9.99999974738e-05
1600 2000 500.0 7987 1066 0.0
1600 400 150.0 9992 2166 3.31500005722
1600 400 50.0 9983 1469 3.3710000515
1600 480 150.0 9994 2365 1.44299995899
1600 480 50.0 9983 1663 1.4470000267
1600 560 150.0 9995 2515 0.69470000267
1600 560 50.0 9992 1643 0.704900026321
1600 560 500.0 9949 1822 0.678099989891
1600 640 150.0 9993 2545 0.360300004482
1600 640 50.0 9993 1669 0.369100004435
1600 640 500.0 9961 1945 0.348600000143
1600 720 150.0 9993 2604 0.196400001645
1600 720 50.0 9997 1714 0.199200004339
1600 720 500.0 9964 2019 0.188199996948
1600 800 150.0 9996 2673 0.10869999975
1600 800 50.0 9996 1600 0.110299997032
1600 800 500.0 9978 2100 0.104099996388
1600 880 150.0 9999 2579 0.0612999983132
1600 880 50.0 9993 1513 0.0626000016928
1600 880 500.0 9983 2258 0.0590000003576
1600 960 150.0 9995 2622 0.034699998796
1600 960 50.0 9997 1462 0.0359000004828
1600 960 500.0 9981 2239 0.0335000008345
1680 1040 1000.0 9942 1769 0.017899999395
1680 1040 150.0 9999 2627 0.0188999995589
1680 1040 50.0 9987 1471 0.0197000000626
1680 1040 500.0 9991 2321 0.018200000748
1680 1120 1000.0 9972 2066 0.0103000001982
1680 1120 150.0 9996 2536 0.0109000001103
1680 1120 50.0 9994 1346 0.0114000001922
1680 1120 500.0 9992 2327 0.0104000000283
1680 1200 1000.0 9967 2197 0.00590000022203
