400 400 1421.0 358.1053 15000 205.0 46.2329 0 0 0 0 0 0 0 0
400 480 2087.0 354.9654 13639 325.0 49.3225 0 0 0 0 0 0 0 0
400 560 1964.0 338.11782 12739 329.0 41.3918 0 0 0 0 0 0 0 0
400 640 1754.0 327.8809 12038 302.0 54.3827 0 0 0 0 0 0 0 0
400 720 1852.0 356.94826 12640 282.0 37.0108 0 0 0 0 0 0 0 0
400 800 1486.0 303.4972 11905 217.0 33.2214 0 0 0 0 0 0 0 0
400 880 1393.0 254.6953 11655 198.0 47.4724 0 0 0 0 0 0 0 0
400 960 1328.0 251.4589 11876 173.0 29.4594 0 0 0 0 0 0 0 0
400 1040 1335.0 274.2067 11975 206.0 26.8362 0 0 0 0 0 0 0 0
400 1120 1222.0 241.4311 11946 186.0 43.2979 0 0 0 0 0 0 0 0
400 1200 1261.0 254.0241 12141 186.0 19.014 0 0 0 0 0 0 0 0
400 1280 1198.0 246.2155 12305 205.0 32.9925 0 0 0 0 0 0 0 0
400 1360 1261.0 247.5712 12016 231.0 23.8525 0 0 0 0 0 0 0 0
400 1440 1291.0 231.6981 12223 209.0 24.1638 0 0 0 0 0 0 0 0
400 1520 1235.0 218.3693 12328 188.0 37.5436 0 0 0 0 0 0 0 0
400 1600 1263.0 241.763 12233 201.0 29.6358 0 0 0 0 0 0 0 0
400 1680 1252.0 207.54824 12556 199.0 27.79217 0 0 0 0 0 0 0 0
400 1760 1225.0 220.8687 12473 186.0 34.3639 0 0 0 0 0 0 0 0
400 1840 1292.0 226.1443 12316 220.0 27.3017 0 0 0 0 0 0 0 0
400 1920 1262.0 223.47506 12728 228.0 25.4116 0 0 0 0 0 0 0 0
400 2000 1304.0 230.29703 12615 161.0 34.11563 0 0 0 0 0 0 0 0
480 400 1543.0 364.6512 10976 275.0 47.8879 0 0 0 0 0 0 0 0
480 480 3439.0 565.1955 15000 575.0 92.4596 0 0 0 0 0 0 0 0
480 560 3597.0 495.7862 13050 626.0 67.1922 0 0 0 0 0 0 0 0
480 640 3544.0 420.02904 12581 598.0 76.09176 0 0 0 0 0 0 0 0
480 720 3333.0 386.664 12060 537.0 39.9407 0 0 0 0 0 0 0 0
480 800 3123.0 377.0112 11649 522.0 52.3411 0 0 0 0 0 0 0 0
480 880 3063.0 368.586 11755 484.0 39.8511 0 0 0 0 0 0 0 0
