     0.000    280.000     10.000      1.0      0.000    170.900   362.60        511.69   111.72        215.53      643.61    677.18    611.65    570.21    180.22    179.65   -106.89   -202.20    112.42    593.42    589.76    196.92    105.16   -202.18   -389.45    404.88    616.87    460.25    114.48    200.07    368.58    401.93   592.63   632.05  -390.28   413.22
     0.000    290.000     10.000      1.0      0.000    170.900   374.22        528.35   115.92        223.38      663.90    698.53    631.69    588.88    187.35    186.76   -111.11   -210.59    112.69    612.72    608.68    203.47    108.83   -210.51   -400.58    418.44    636.74    476.84    117.98    206.47    380.09    415.40   611.77   649.48  -401.40   426.57
     0.000    300.000     10.000      1.0      0.000    170.900   386.18        544.53   120.10        231.29      685.31    720.88    651.81    607.38    194.45    193.85   -115.31   -219.05    112.94    632.00    627.57    210.05    112.50   -218.92   -412.03    432.30    656.71    493.27    121.50    212.91    391.93    429.18   630.92   666.82  -412.84   440.24
     0.000    310.000     10.000      1.0      0.000    170.900   397.95        561.27   124.27        239.14      706.31    742.81    671.66    625.82    201.50    200.90   -119.49   -227.42    113.19    650.90    646.41    216.60    116.16   -227.24   -423.32    445.97    676.42    509.59    125.04    219.35    403.60    442.77   650.02   684.24  -424.13   453.73
     0.000    320.000     10.000      1.0      0.000    170.900   409.58        577.63   128.48        247.05      727.64    765.08    691.80    644.52    208.53    207.94   -123.71   -235.84    113.41    670.42    665.26    223.17    119.82   -235.62   -434.53    459.50    696.42    526.18    128.58    225.80    415.14    456.23   669.05   701.94  -435.32   467.10
     0.000    330.000     10.000      1.0      0.000    170.900   420.99        594.97   132.66        254.89      748.47    786.81    711.31    662.91    215.56    214.91   -127.89   -244.16    113.64    689.09    683.88    229.77    123.49   -243.90   -445.54    472.83    715.81    542.34    132.14    232.23    426.47    469.47   687.89   719.29  -446.32   480.27
     0.000    340.000     10.000      1.0      0.000    170.900   432.64        611.22   136.94        262.86      769.58    808.85    731.33    681.35    222.52    221.85   -132.17   -252.62    113.84    708.38    702.55    236.33    127.14   -252.32   -456.80    486.36    735.71    558.80    135.70    238.67    438.04    482.92   706.73   736.86  -457.56   493.66
     0.000    350.000     10.000      1.0      0.000    170.900   443.89        627.63   141.09        270.70      790.48    830.66    751.05    699.81    229.52    228.84   -136.32   -260.91    114.04    727.13    721.31    242.94    130.82   -260.58   -467.70    499.53    755.31    575.13    139.28    245.16    449.23    496.01   725.35   754.34  -468.45   506.70
     0.000    360.000     10.000      1.0      0.000    170.900   455.52        643.62   145.33        278.61      811.20    852.30    770.73    718.01    236.44    235.76   -140.55   -269.30    114.23    746.15    739.66    249.50    134.48   -268.93   -478.98    513.04    774.88    591.35    142.86    251.63    460.80    509.44   744.23   771.76  -479.71   520.09
     0.000    370.000     10.000      1.0      0.000    170.900   466.79        660.19   149.57        286.53      831.96    873.95    790.25    736.26    243.38    242.67   -144.77   -277.66    114.41    764.88    758.33    256.10    138.14   -277.26   -489.93    526.22    794.30    607.49    146.45    258.10    472.02    522.54   762.84   789.12  -490.65   533.15
     0.000    380.000     10.000      1.0      0.000    170.900   478.04        676.12   153.82        294.44      852.66    895.55    809.80    754.48    250.29    249.56   -148.99   -286.01    114.58    783.64    776.78    262.69    141.81   -285.58   -500.88    539.37    813.75    623.62    150.06    264.58    483.23    535.60   781.82   806.55  -501.59   546.19
     0.000    390.000     10.000      1.0      0.000    170.900   489.42        692.70   158.07        302.37      873.10    916.90    829.16    772.83    257.18    256.43   -153.22   -294.38    114.75    802.21    795.13    269.27    145.47   -293.91   -511.96    552.63    833.02    639.97    153.66    271.07    494.57    548.79   800.26   824.14  -512.65   559.34
     0.000    400.000     10.000      1.0      0.000    170.900   500.58        709.06   162.25        310.26      894.25    938.91    848.93    790.98    264.08    263.32   -157.39   -302.70    114.91    821.19    813.73    275.88    149.15   -302.21   -522.85    565.71    852.70    656.01    157.28    277.58    505.70    561.79   818.76   841.47  -523.53   572.33
     0.000    410.000     10.000      1.0      0.000    170.900   511.68        724.99   166.55        318.19      914.54    960.12    868.33    809.11    270.92    270.16   -161.65   -311.03    115.06    839.83    831.95    282.45    152.81   -310.52   -533.70    578.70    872.02    671.98    160.89    284.07    516.77    574.70   837.27   858.86  -534.36   585.24
     0.000    420.000     10.000      1.0      0.000    170.900   522.82        741.16   170.80        326.14      935.69    982.08    887.78    827.24    277.80    277.00   -165.88   -319.39    115.21    858.47    850.42    289.06    156.48   -318.85   -544.59    591.75    891.39    688.13    164.52    290.58    527.88    587.66   855.78   876.31  -545.24   598.20
     0.000    430.000     10.000      1.0      0.000    170.900   534.01        757.29   175.07        334.07      955.83   1003.17    907.27    845.44    284.62    283.83   -170.11   -327.73    115.34    877.18    868.84    295.63    160.14   -327.17   -555.54    604.82    910.80    704.30    168.15    297.09    539.05    600.65   874.37   893.80  -556.17   611.19
     0.000    440.000     10.000      1.0      0.000    170.900   544.86        773.01   179.34        341.98      976.75   1024.88    926.43    863.37    291.45    290.64   -174.35   -336.03    115.48    895.57    886.99    302.23    163.81   -335.44   -566.17    617.58    929.89    720.19    171.78    303.60    549.88    613.34   892.86   911.05  -566.79   623.88
     0.000    450.000     10.000      1.0      0.000    170.900   556.10        790.25   183.58        349.92      997.64   1046.61    945.95    881.54    298.29    297.48   -178.57   -344.37    115.61    914.28    905.36    308.84    167.48   -343.76   -577.18    630.71    949.33    736.25    175.42    310.14    561.11    626.38   911.22   928.59  -577.79   636.94
     0.000    460.000     10.000      1.0      0.000    170.900   566.70        805.85   187.89        357.85     1017.53   1067.41    965.06    899.36    305.09    304.23   -182.83   -352.66    115.74    932.57    923.41    315.41    171.15   -352.02   -587.61    643.24    968.38    752.11    179.06    316.62    571.70    638.83   929.62   945.75  -588.20   649.40
     0.000    470.000     10.000      1.0      0.000    170.900   578.26        821.74   192.09        365.84     1038.50   1089.25    984.75    917.77    311.94    311.06   -187.00   -361.07    115.86    951.51    942.03    322.06    174.82   -360.41   -598.94    656.66    988.01    768.38    182.72    323.19    583.25    652.16   948.21   963.58  -599.51   662.75
     0.000    480.000     10.000      1.0      0.000    170.900   588.58        837.91   196.45        373.74     1058.46   1110.04   1003.48    935.35    318.69    317.80   -191.32   -369.30    115.98    969.47    959.72    328.61    178.48   -368.62   -609.12    668.93   1006.67    783.96    186.36    329.67    593.58    664.36   966.29   980.55  -609.68   674.97
     0.000    490.000     10.000      1.0      0.000    170.900   599.85        852.91   200.71        381.70     1079.05   1131.46   1022.73    953.29    325.50    324.59   -195.54   -377.65    116.09    987.92    977.96    335.22    182.14   -376.95   -620.18    682.07   1025.86    799.80    190.02    336.21    604.84    677.42   984.63   997.94  -620.73   688.05
     0.000    500.000     10.000      1.0      0.000    170.900   610.26        869.94   205.04        389.64     1099.33   1152.59   1041.85    971.13    332.25    331.33   -199.82   -385.93    116.20   1006.27    995.96    341.79    185.81   -385.20   -630.46    694.42   1044.93    815.69    193.66    342.72    615.26    689.69  1002.78  1015.20  -630.99   700.35
